unique_id,ds,cutoff,xLSTM,xLSTM-median,xLSTM-lo-90,xLSTM-hi-90,y
GLD,2022-06-06,2022-06-03,0.495,0.0,0.0,1.0,0
GLD,2022-06-07,2022-06-03,0.511,1.0,0.0,1.0,1
GLD,2022-06-08,2022-06-03,0.541,1.0,0.0,1.0,0
GLD,2022-06-09,2022-06-03,0.496,0.0,0.0,1.0,0
GLD,2022-06-10,2022-06-03,0.506,1.0,0.0,1.0,1
GLD,2022-06-13,2022-06-03,0.597,1.0,0.0,1.0,0
GLD,2022-06-14,2022-06-03,0.491,0.0,0.0,1.0,0
GLD,2022-06-15,2022-06-03,0.479,0.0,0.0,1.0,0
GLD,2022-06-16,2022-06-03,0.532,1.0,0.0,1.0,0
GLD,2022-06-17,2022-06-03,0.582,1.0,0.0,1.0,0
GLD,2022-06-21,2022-06-17,0.562,1.0,0.0,1.0,0
GLD,2022-06-22,2022-06-17,0.506,1.0,0.0,1.0,0
GLD,2022-06-23,2022-06-17,0.496,0.0,0.0,1.0,0
GLD,2022-06-24,2022-06-17,0.42,0.0,0.0,1.0,0
GLD,2022-06-27,2022-06-17,0.495,0.0,0.0,1.0,0
GLD,2022-06-28,2022-06-17,0.496,0.0,0.0,1.0,0
GLD,2022-06-29,2022-06-17,0.489,0.0,0.0,1.0,1
GLD,2022-06-30,2022-06-17,0.511,1.0,0.0,1.0,0
GLD,2022-07-01,2022-06-17,0.462,0.0,0.0,1.0,0
GLD,2022-07-05,2022-06-17,0.536,1.0,0.0,1.0,0
GLD,2022-07-06,2022-07-05,0.554,1.0,0.0,1.0,0
GLD,2022-07-07,2022-07-05,0.586,1.0,0.0,1.0,0
GLD,2022-07-08,2022-07-05,0.497,0.0,0.0,1.0,0
GLD,2022-07-11,2022-07-05,0.484,0.0,0.0,1.0,0
GLD,2022-07-12,2022-07-05,0.524,1.0,0.0,1.0,0
GLD,2022-07-13,2022-07-05,0.518,1.0,0.0,1.0,0
GLD,2022-07-14,2022-07-05,0.535,1.0,0.0,1.0,0
GLD,2022-07-15,2022-07-05,0.573,1.0,0.0,1.0,0
GLD,2022-07-18,2022-07-05,0.496,0.0,0.0,1.0,0
GLD,2022-07-19,2022-07-05,0.514,1.0,0.0,1.0,0
GLD,2022-07-20,2022-07-19,0.529,1.0,0.0,1.0,0
GLD,2022-07-21,2022-07-19,0.516,1.0,0.0,1.0,0
GLD,2022-07-22,2022-07-19,0.544,1.0,0.0,1.0,0
GLD,2022-07-25,2022-07-19,0.537,1.0,0.0,1.0,0
GLD,2022-07-26,2022-07-19,0.492,0.0,0.0,1.0,0
GLD,2022-07-27,2022-07-19,0.482,0.0,0.0,1.0,1
GLD,2022-07-28,2022-07-19,0.555,1.0,0.0,1.0,1
GLD,2022-07-29,2022-07-19,0.558,1.0,0.0,1.0,1
GLD,2022-08-01,2022-07-19,0.495,0.0,0.0,1.0,1
GLD,2022-08-02,2022-07-19,0.516,1.0,0.0,1.0,1
GLD,2022-08-03,2022-08-02,0.47,0.0,0.0,1.0,1
GLD,2022-08-04,2022-08-02,0.57,1.0,0.0,1.0,1
GLD,2022-08-05,2022-08-02,0.472,0.0,0.0,1.0,1
GLD,2022-08-08,2022-08-02,0.462,0.0,0.0,1.0,1
GLD,2022-08-09,2022-08-02,0.515,1.0,0.0,1.0,1
GLD,2022-08-10,2022-08-02,0.579,1.0,0.0,1.0,1
GLD,2022-08-11,2022-08-02,0.529,1.0,0.0,1.0,1
GLD,2022-08-12,2022-08-02,0.477,0.0,0.0,1.0,1
GLD,2022-08-15,2022-08-02,0.571,1.0,0.0,1.0,1
GLD,2022-08-16,2022-08-02,0.559,1.0,0.0,1.0,1
GLD,2022-08-17,2022-08-16,0.565,1.0,0.0,1.0,0
GLD,2022-08-18,2022-08-16,0.464,0.0,0.0,1.0,0
GLD,2022-08-19,2022-08-16,0.449,0.0,0.0,1.0,0
GLD,2022-08-22,2022-08-16,0.465,0.0,0.0,1.0,0
GLD,2022-08-23,2022-08-16,0.504,1.0,0.0,1.0,0
GLD,2022-08-24,2022-08-16,0.488,0.0,0.0,1.0,0
GLD,2022-08-25,2022-08-16,0.513,1.0,0.0,1.0,0
GLD,2022-08-26,2022-08-16,0.492,0.0,0.0,1.0,0
GLD,2022-08-29,2022-08-16,0.555,1.0,0.0,1.0,0
GLD,2022-08-30,2022-08-16,0.496,0.0,0.0,1.0,0
GLD,2022-08-31,2022-08-30,0.506,1.0,0.0,1.0,0
GLD,2022-09-01,2022-08-30,0.497,0.0,0.0,1.0,0
GLD,2022-09-02,2022-08-30,0.472,0.0,0.0,1.0,0
GLD,2022-09-06,2022-08-30,0.434,0.0,0.0,1.0,0
GLD,2022-09-07,2022-08-30,0.497,0.0,0.0,1.0,0
GLD,2022-09-08,2022-08-30,0.467,0.0,0.0,1.0,0
GLD,2022-09-09,2022-08-30,0.486,0.0,0.0,1.0,0
GLD,2022-09-12,2022-08-30,0.529,1.0,0.0,1.0,0
GLD,2022-09-13,2022-08-30,0.443,0.0,0.0,1.0,0
GLD,2022-09-14,2022-08-30,0.46,0.0,0.0,1.0,0
GLD,2022-09-15,2022-09-14,0.481,0.0,0.0,1.0,0
GLD,2022-09-16,2022-09-14,0.524,1.0,0.0,1.0,0
GLD,2022-09-19,2022-09-14,0.495,0.0,0.0,1.0,0
GLD,2022-09-20,2022-09-14,0.538,1.0,0.0,1.0,0
GLD,2022-09-21,2022-09-14,0.493,0.0,0.0,1.0,0
GLD,2022-09-22,2022-09-14,0.512,1.0,0.0,1.0,0
GLD,2022-09-23,2022-09-14,0.558,1.0,0.0,1.0,0
GLD,2022-09-26,2022-09-14,0.558,1.0,0.0,1.0,0
GLD,2022-09-27,2022-09-14,0.469,0.0,0.0,1.0,0
GLD,2022-09-28,2022-09-14,0.522,1.0,0.0,1.0,0
GLD,2022-09-29,2022-09-28,0.481,0.0,0.0,1.0,0
GLD,2022-09-30,2022-09-28,0.599,1.0,0.0,1.0,0
GLD,2022-10-03,2022-09-28,0.495,0.0,0.0,1.0,1
GLD,2022-10-04,2022-09-28,0.49,0.0,0.0,1.0,1
GLD,2022-10-05,2022-09-28,0.543,1.0,0.0,1.0,1
GLD,2022-10-06,2022-09-28,0.515,1.0,0.0,1.0,1
GLD,2022-10-07,2022-09-28,0.53,1.0,0.0,1.0,1
GLD,2022-10-10,2022-09-28,0.55,1.0,0.0,1.0,1
GLD,2022-10-11,2022-09-28,0.468,0.0,0.0,1.0,1
GLD,2022-10-12,2022-09-28,0.485,0.0,0.0,1.0,1
GLD,2022-10-13,2022-10-12,0.49,0.0,0.0,1.0,1
GLD,2022-10-14,2022-10-12,0.573,1.0,0.0,1.0,0
GLD,2022-10-17,2022-10-12,0.504,1.0,0.0,1.0,0
GLD,2022-10-18,2022-10-12,0.492,0.0,0.0,1.0,0
GLD,2022-10-19,2022-10-12,0.545,1.0,0.0,1.0,0
GLD,2022-10-20,2022-10-12,0.515,1.0,0.0,1.0,0
GLD,2022-10-21,2022-10-12,0.547,1.0,0.0,1.0,0
GLD,2022-10-24,2022-10-12,0.57,1.0,0.0,1.0,0
GLD,2022-10-25,2022-10-12,0.486,0.0,0.0,1.0,0
GLD,2022-10-26,2022-10-12,0.471,0.0,0.0,1.0,0
GLD,2022-10-27,2022-10-26,0.514,1.0,0.0,1.0,0
GLD,2022-10-28,2022-10-26,0.557,1.0,0.0,1.0,1
GLD,2022-10-31,2022-10-26,0.517,1.0,0.0,1.0,0
GLD,2022-11-01,2022-10-26,0.476,0.0,0.0,1.0,0
GLD,2022-11-02,2022-10-26,0.518,1.0,0.0,1.0,1
GLD,2022-11-03,2022-10-26,0.543,1.0,0.0,1.0,1
GLD,2022-11-04,2022-10-26,0.579,1.0,0.0,1.0,1
GLD,2022-11-07,2022-10-26,0.503,1.0,0.0,1.0,1
GLD,2022-11-08,2022-10-26,0.532,1.0,0.0,1.0,1
GLD,2022-11-09,2022-10-26,0.528,1.0,0.0,1.0,1
GLD,2022-11-10,2022-11-09,0.568,1.0,0.0,1.0,1
GLD,2022-11-11,2022-11-09,0.473,0.0,0.0,1.0,1
GLD,2022-11-14,2022-11-09,0.515,1.0,0.0,1.0,1
GLD,2022-11-15,2022-11-09,0.506,1.0,0.0,1.0,1
GLD,2022-11-16,2022-11-09,0.521,1.0,0.0,1.0,1
GLD,2022-11-17,2022-11-09,0.552,1.0,0.0,1.0,1
GLD,2022-11-18,2022-11-09,0.508,1.0,0.0,1.0,1
GLD,2022-11-21,2022-11-09,0.511,1.0,0.0,1.0,1
GLD,2022-11-22,2022-11-09,0.552,1.0,0.0,1.0,1
GLD,2022-11-23,2022-11-09,0.547,1.0,0.0,1.0,1
GLD,2022-11-25,2022-11-23,0.491,0.0,0.0,1.0,0
GLD,2022-11-28,2022-11-23,0.544,1.0,0.0,1.0,0
GLD,2022-11-29,2022-11-23,0.505,1.0,0.0,1.0,0
GLD,2022-11-30,2022-11-23,0.431,0.0,0.0,1.0,0
GLD,2022-12-01,2022-11-23,0.481,0.0,0.0,1.0,1
GLD,2022-12-02,2022-11-23,0.519,1.0,0.0,1.0,1
GLD,2022-12-05,2022-11-23,0.545,1.0,0.0,1.0,1
GLD,2022-12-06,2022-11-23,0.488,0.0,0.0,1.0,1
GLD,2022-12-07,2022-11-23,0.483,0.0,0.0,1.0,1
GLD,2022-12-08,2022-11-23,0.52,1.0,0.0,1.0,1
GLD,2022-12-09,2022-12-08,0.487,0.0,0.0,1.0,1
GLD,2022-12-12,2022-12-08,0.548,1.0,0.0,1.0,1
GLD,2022-12-13,2022-12-08,0.518,1.0,0.0,1.0,1
GLD,2022-12-14,2022-12-08,0.49,0.0,0.0,1.0,1
GLD,2022-12-15,2022-12-08,0.577,1.0,0.0,1.0,0
GLD,2022-12-16,2022-12-08,0.507,1.0,0.0,1.0,0
GLD,2022-12-19,2022-12-08,0.526,1.0,0.0,1.0,1
GLD,2022-12-20,2022-12-08,0.535,1.0,0.0,1.0,1
GLD,2022-12-21,2022-12-08,0.494,0.0,0.0,1.0,1
GLD,2022-12-22,2022-12-08,0.511,1.0,0.0,1.0,1
GLD,2022-12-23,2022-12-22,0.52,1.0,0.0,1.0,1
GLD,2022-12-27,2022-12-22,0.553,1.0,0.0,1.0,1
GLD,2022-12-28,2022-12-22,0.463,0.0,0.0,1.0,0
GLD,2022-12-29,2022-12-22,0.468,0.0,0.0,1.0,1
GLD,2022-12-30,2022-12-22,0.492,0.0,0.0,1.0,1
GLD,2023-01-03,2022-12-22,0.402,0.0,0.0,1.0,1
GLD,2023-01-04,2022-12-22,0.545,1.0,0.0,1.0,1
GLD,2023-01-05,2022-12-22,0.567,1.0,0.0,1.0,1
GLD,2023-01-06,2022-12-22,0.436,0.0,0.0,1.0,1
GLD,2023-01-09,2022-12-22,0.513,1.0,0.0,1.0,1
GLD,2023-01-10,2023-01-09,0.54,1.0,0.0,1.0,1
GLD,2023-01-11,2023-01-09,0.598,1.0,0.0,1.0,1
GLD,2023-01-12,2023-01-09,0.527,1.0,0.0,1.0,1
GLD,2023-01-13,2023-01-09,0.532,1.0,0.0,1.0,1
GLD,2023-01-17,2023-01-09,0.499,0.0,0.0,1.0,1
GLD,2023-01-18,2023-01-09,0.577,1.0,0.0,1.0,1
GLD,2023-01-19,2023-01-09,0.561,1.0,0.0,1.0,1
GLD,2023-01-20,2023-01-09,0.57,1.0,0.0,1.0,1
GLD,2023-01-23,2023-01-09,0.558,1.0,0.0,1.0,1
GLD,2023-01-24,2023-01-09,0.532,1.0,0.0,1.0,1
GLD,2023-01-25,2023-01-24,0.51,1.0,0.0,1.0,1
GLD,2023-01-26,2023-01-24,0.506,1.0,0.0,1.0,1
GLD,2023-01-27,2023-01-24,0.537,1.0,0.0,1.0,1
GLD,2023-01-30,2023-01-24,0.511,1.0,0.0,1.0,0
GLD,2023-01-31,2023-01-24,0.546,1.0,0.0,1.0,1
GLD,2023-02-01,2023-01-24,0.569,1.0,0.0,1.0,1
GLD,2023-02-02,2023-01-24,0.505,1.0,0.0,1.0,0
GLD,2023-02-03,2023-01-24,0.521,1.0,0.0,1.0,0
GLD,2023-02-06,2023-01-24,0.52,1.0,0.0,1.0,0
GLD,2023-02-07,2023-01-24,0.522,1.0,0.0,1.0,0
GLD,2023-02-08,2023-02-07,0.556,1.0,0.0,1.0,0
GLD,2023-02-09,2023-02-07,0.561,1.0,0.0,1.0,0
GLD,2023-02-10,2023-02-07,0.499,0.0,0.0,1.0,0
GLD,2023-02-13,2023-02-07,0.441,0.0,0.0,1.0,0
GLD,2023-02-14,2023-02-07,0.522,1.0,0.0,1.0,0
GLD,2023-02-15,2023-02-07,0.483,0.0,0.0,1.0,0
GLD,2023-02-16,2023-02-07,0.475,0.0,0.0,1.0,0
GLD,2023-02-17,2023-02-07,0.438,0.0,0.0,1.0,0
GLD,2023-02-21,2023-02-07,0.462,0.0,0.0,1.0,0
GLD,2023-02-22,2023-02-07,0.496,0.0,0.0,1.0,0
GLD,2023-02-23,2023-02-22,0.499,0.0,0.0,1.0,0
GLD,2023-02-24,2023-02-22,0.472,0.0,0.0,1.0,0
GLD,2023-02-27,2023-02-22,0.511,1.0,0.0,1.0,0
GLD,2023-02-28,2023-02-22,0.525,1.0,0.0,1.0,0
GLD,2023-03-01,2023-02-22,0.561,1.0,0.0,1.0,0
GLD,2023-03-02,2023-02-22,0.531,1.0,0.0,1.0,0
GLD,2023-03-03,2023-02-22,0.484,0.0,0.0,1.0,1
GLD,2023-03-06,2023-02-22,0.51,1.0,0.0,1.0,1
GLD,2023-03-07,2023-02-22,0.522,1.0,0.0,1.0,0
GLD,2023-03-08,2023-02-22,0.479,0.0,0.0,1.0,0
GLD,2023-03-09,2023-03-08,0.481,0.0,0.0,1.0,1
GLD,2023-03-10,2023-03-08,0.614,1.0,0.0,1.0,1
GLD,2023-03-13,2023-03-08,0.466,0.0,0.0,1.0,1
GLD,2023-03-14,2023-03-08,0.441,0.0,0.0,1.0,1
GLD,2023-03-15,2023-03-08,0.464,0.0,0.0,1.0,1
GLD,2023-03-16,2023-03-08,0.43,0.0,0.0,1.0,1
GLD,2023-03-17,2023-03-08,0.523,1.0,0.0,1.0,1
GLD,2023-03-20,2023-03-08,0.538,1.0,0.0,1.0,1
GLD,2023-03-21,2023-03-08,0.47,0.0,0.0,1.0,1
GLD,2023-03-22,2023-03-08,0.499,0.0,0.0,1.0,1
GLD,2023-03-23,2023-03-22,0.464,0.0,0.0,1.0,1
GLD,2023-03-24,2023-03-22,0.549,1.0,0.0,1.0,1
GLD,2023-03-27,2023-03-22,0.53,1.0,0.0,1.0,1
GLD,2023-03-28,2023-03-22,0.559,1.0,0.0,1.0,1
GLD,2023-03-29,2023-03-22,0.5,0.5,0.0,1.0,1
GLD,2023-03-30,2023-03-22,0.576,1.0,0.0,1.0,1
GLD,2023-03-31,2023-03-22,0.553,1.0,0.0,1.0,0
GLD,2023-04-03,2023-03-22,0.582,1.0,0.0,1.0,1
GLD,2023-04-04,2023-03-22,0.49,0.0,0.0,1.0,1
GLD,2023-04-05,2023-03-22,0.521,1.0,0.0,1.0,1
GLD,2023-04-06,2023-04-05,0.509,1.0,0.0,1.0,1
GLD,2023-04-10,2023-04-05,0.465,0.0,0.0,1.0,1
GLD,2023-04-11,2023-04-05,0.53,1.0,0.0,1.0,1
GLD,2023-04-12,2023-04-05,0.537,1.0,0.0,1.0,1
GLD,2023-04-13,2023-04-05,0.556,1.0,0.0,1.0,1
GLD,2023-04-14,2023-04-05,0.602,1.0,0.0,1.0,1
GLD,2023-04-17,2023-04-05,0.537,1.0,0.0,1.0,1
GLD,2023-04-18,2023-04-05,0.532,1.0,0.0,1.0,1
GLD,2023-04-19,2023-04-05,0.562,1.0,0.0,1.0,0
GLD,2023-04-20,2023-04-05,0.54,1.0,0.0,1.0,0
GLD,2023-04-21,2023-04-20,0.505,1.0,0.0,1.0,0
GLD,2023-04-24,2023-04-20,0.501,1.0,0.0,1.0,0
GLD,2023-04-25,2023-04-20,0.535,1.0,0.0,1.0,0
GLD,2023-04-26,2023-04-20,0.498,0.0,0.0,1.0,0
GLD,2023-04-27,2023-04-20,0.491,0.0,0.0,1.0,0
GLD,2023-04-28,2023-04-20,0.514,1.0,0.0,1.0,0
GLD,2023-05-01,2023-04-20,0.478,0.0,0.0,1.0,0
GLD,2023-05-02,2023-04-20,0.5,0.5,0.0,1.0,1
GLD,2023-05-03,2023-04-20,0.494,0.0,0.0,1.0,1
GLD,2023-05-04,2023-04-20,0.525,1.0,0.0,1.0,1
GLD,2023-05-05,2023-05-04,0.46,0.0,0.0,1.0,1
GLD,2023-05-08,2023-05-04,0.498,0.0,0.0,1.0,1
GLD,2023-05-09,2023-05-04,0.503,1.0,0.0,1.0,1
GLD,2023-05-10,2023-05-04,0.463,0.0,0.0,1.0,1
GLD,2023-05-11,2023-05-04,0.534,1.0,0.0,1.0,1
GLD,2023-05-12,2023-05-04,0.551,1.0,0.0,1.0,1
GLD,2023-05-15,2023-05-04,0.517,1.0,0.0,1.0,1
GLD,2023-05-16,2023-05-04,0.506,1.0,0.0,1.0,0
GLD,2023-05-17,2023-05-04,0.483,0.0,0.0,1.0,0
GLD,2023-05-18,2023-05-04,0.495,0.0,0.0,1.0,0
GLD,2023-05-19,2023-05-18,0.557,1.0,0.0,1.0,0
GLD,2023-05-22,2023-05-18,0.538,1.0,0.0,1.0,0
GLD,2023-05-23,2023-05-18,0.531,1.0,0.0,1.0,0
GLD,2023-05-24,2023-05-18,0.542,1.0,0.0,1.0,0
GLD,2023-05-25,2023-05-18,0.498,0.0,0.0,1.0,0
GLD,2023-05-26,2023-05-18,0.539,1.0,0.0,1.0,0
GLD,2023-05-30,2023-05-18,0.534,1.0,0.0,1.0,0
GLD,2023-05-31,2023-05-18,0.532,1.0,0.0,1.0,0
GLD,2023-06-01,2023-05-18,0.548,1.0,0.0,1.0,0
GLD,2023-06-02,2023-05-18,0.444,0.0,0.0,1.0,0
GLD,2023-06-05,2023-06-02,0.531,1.0,0.0,1.0,0
GLD,2023-06-06,2023-06-02,0.513,1.0,0.0,1.0,0
GLD,2023-06-07,2023-06-02,0.497,0.0,0.0,1.0,0
GLD,2023-06-08,2023-06-02,0.527,1.0,0.0,1.0,1
GLD,2023-06-09,2023-06-02,0.531,1.0,0.0,1.0,1
GLD,2023-06-12,2023-06-02,0.513,1.0,0.0,1.0,1
GLD,2023-06-13,2023-06-02,0.586,1.0,0.0,1.0,0
GLD,2023-06-14,2023-06-02,0.501,1.0,0.0,1.0,0
GLD,2023-06-15,2023-06-02,0.518,1.0,0.0,1.0,0
GLD,2023-06-16,2023-06-02,0.525,1.0,0.0,1.0,1
GLD,2023-06-20,2023-06-16,0.529,1.0,0.0,1.0,0
GLD,2023-06-21,2023-06-16,0.5,0.5,0.0,1.0,0
GLD,2023-06-22,2023-06-16,0.493,0.0,0.0,1.0,0
GLD,2023-06-23,2023-06-16,0.453,0.0,0.0,1.0,0
GLD,2023-06-26,2023-06-16,0.549,1.0,0.0,1.0,0
GLD,2023-06-27,2023-06-16,0.55,1.0,0.0,1.0,0
GLD,2023-06-28,2023-06-16,0.473,0.0,0.0,1.0,0
GLD,2023-06-29,2023-06-16,0.474,0.0,0.0,1.0,0
GLD,2023-06-30,2023-06-16,0.554,1.0,0.0,1.0,0
GLD,2023-07-03,2023-06-16,0.519,1.0,0.0,1.0,0
GLD,2023-07-05,2023-07-03,0.516,1.0,0.0,1.0,0
GLD,2023-07-06,2023-07-03,0.516,1.0,0.0,1.0,0
GLD,2023-07-07,2023-07-03,0.479,0.0,0.0,1.0,1
GLD,2023-07-10,2023-07-03,0.428,0.0,0.0,1.0,1
GLD,2023-07-11,2023-07-03,0.514,1.0,0.0,1.0,1
GLD,2023-07-12,2023-07-03,0.475,0.0,0.0,1.0,1
GLD,2023-07-13,2023-07-03,0.476,0.0,0.0,1.0,1
GLD,2023-07-14,2023-07-03,0.56,1.0,0.0,1.0,1
GLD,2023-07-17,2023-07-03,0.514,1.0,0.0,1.0,1
GLD,2023-07-18,2023-07-03,0.479,0.0,0.0,1.0,1
GLD,2023-07-19,2023-07-18,0.519,1.0,0.0,1.0,1
GLD,2023-07-20,2023-07-18,0.524,1.0,0.0,1.0,1
GLD,2023-07-21,2023-07-18,0.503,1.0,0.0,1.0,1
GLD,2023-07-24,2023-07-18,0.475,0.0,0.0,1.0,1
GLD,2023-07-25,2023-07-18,0.495,0.0,0.0,1.0,1
GLD,2023-07-26,2023-07-18,0.486,0.0,0.0,1.0,1
GLD,2023-07-27,2023-07-18,0.538,1.0,0.0,1.0,0
GLD,2023-07-28,2023-07-18,0.56,1.0,0.0,1.0,1
GLD,2023-07-31,2023-07-18,0.437,0.0,0.0,1.0,1
GLD,2023-08-01,2023-07-18,0.53,1.0,0.0,1.0,0
GLD,2023-08-02,2023-08-01,0.473,0.0,0.0,1.0,0
GLD,2023-08-03,2023-08-01,0.527,1.0,0.0,1.0,0
GLD,2023-08-04,2023-08-01,0.537,1.0,0.0,1.0,0
GLD,2023-08-07,2023-08-01,0.505,1.0,0.0,1.0,0
GLD,2023-08-08,2023-08-01,0.526,1.0,0.0,1.0,0
GLD,2023-08-09,2023-08-01,0.56,1.0,0.0,1.0,0
GLD,2023-08-10,2023-08-01,0.526,1.0,0.0,1.0,0
GLD,2023-08-11,2023-08-01,0.503,1.0,0.0,1.0,0
GLD,2023-08-14,2023-08-01,0.487,0.0,0.0,1.0,0
GLD,2023-08-15,2023-08-01,0.565,1.0,0.0,1.0,0
GLD,2023-08-16,2023-08-15,0.516,1.0,0.0,1.0,0
GLD,2023-08-17,2023-08-15,0.518,1.0,0.0,1.0,0
GLD,2023-08-18,2023-08-15,0.458,0.0,0.0,1.0,0
GLD,2023-08-21,2023-08-15,0.484,0.0,0.0,1.0,0
GLD,2023-08-22,2023-08-15,0.55,1.0,0.0,1.0,0
GLD,2023-08-23,2023-08-15,0.519,1.0,0.0,1.0,1
GLD,2023-08-24,2023-08-15,0.526,1.0,0.0,1.0,1
GLD,2023-08-25,2023-08-15,0.487,0.0,0.0,1.0,1
GLD,2023-08-28,2023-08-15,0.477,0.0,0.0,1.0,1
GLD,2023-08-29,2023-08-15,0.496,0.0,0.0,1.0,1
GLD,2023-08-30,2023-08-29,0.495,0.0,0.0,1.0,1
GLD,2023-08-31,2023-08-29,0.563,1.0,0.0,1.0,1
GLD,2023-09-01,2023-08-29,0.476,0.0,0.0,1.0,1
GLD,2023-09-05,2023-08-29,0.521,1.0,0.0,1.0,1
GLD,2023-09-06,2023-08-29,0.536,1.0,0.0,1.0,1
GLD,2023-09-07,2023-08-29,0.553,1.0,0.0,1.0,1
GLD,2023-09-08,2023-08-29,0.546,1.0,0.0,1.0,1
GLD,2023-09-11,2023-08-29,0.555,1.0,0.0,1.0,1
GLD,2023-09-12,2023-08-29,0.553,1.0,0.0,1.0,0
GLD,2023-09-13,2023-08-29,0.548,1.0,0.0,1.0,0
GLD,2023-09-14,2023-09-13,0.513,1.0,0.0,1.0,0
GLD,2023-09-15,2023-09-13,0.548,1.0,0.0,1.0,0
GLD,2023-09-18,2023-09-13,0.457,0.0,0.0,1.0,0
GLD,2023-09-19,2023-09-13,0.534,1.0,0.0,1.0,1
GLD,2023-09-20,2023-09-13,0.524,1.0,0.0,1.0,1
GLD,2023-09-21,2023-09-13,0.544,1.0,0.0,1.0,1
GLD,2023-09-22,2023-09-13,0.572,1.0,0.0,1.0,1
GLD,2023-09-25,2023-09-13,0.481,0.0,0.0,1.0,0
GLD,2023-09-26,2023-09-13,0.51,1.0,0.0,1.0,0
GLD,2023-09-27,2023-09-13,0.498,0.0,0.0,1.0,0
GLD,2023-09-28,2023-09-27,0.536,1.0,0.0,1.0,0
GLD,2023-09-29,2023-09-27,0.457,0.0,0.0,1.0,0
GLD,2023-10-02,2023-09-27,0.478,0.0,0.0,1.0,0
GLD,2023-10-03,2023-09-27,0.511,1.0,0.0,1.0,0
GLD,2023-10-04,2023-09-27,0.541,1.0,0.0,1.0,0
GLD,2023-10-05,2023-09-27,0.5,0.5,0.0,1.0,0
GLD,2023-10-06,2023-09-27,0.502,1.0,0.0,1.0,0
GLD,2023-10-09,2023-09-27,0.517,1.0,0.0,1.0,0
GLD,2023-10-10,2023-09-27,0.501,1.0,0.0,1.0,0
GLD,2023-10-11,2023-09-27,0.568,1.0,0.0,1.0,0
GLD,2023-10-12,2023-10-11,0.436,0.0,0.0,1.0,1
GLD,2023-10-13,2023-10-11,0.534,1.0,0.0,1.0,1
GLD,2023-10-16,2023-10-11,0.478,0.0,0.0,1.0,1
GLD,2023-10-17,2023-10-11,0.485,0.0,0.0,1.0,1
GLD,2023-10-18,2023-10-11,0.555,1.0,0.0,1.0,1
GLD,2023-10-19,2023-10-11,0.609,1.0,0.0,1.0,1
GLD,2023-10-20,2023-10-11,0.52,1.0,0.0,1.0,1
GLD,2023-10-23,2023-10-11,0.522,1.0,0.0,1.0,1
GLD,2023-10-24,2023-10-11,0.548,1.0,0.0,1.0,1
GLD,2023-10-25,2023-10-11,0.509,1.0,0.0,1.0,1
GLD,2023-10-26,2023-10-25,0.537,1.0,0.0,1.0,1
GLD,2023-10-27,2023-10-25,0.448,0.0,0.0,1.0,1
GLD,2023-10-30,2023-10-25,0.509,1.0,0.0,1.0,1
GLD,2023-10-31,2023-10-25,0.545,1.0,0.0,1.0,1
GLD,2023-11-01,2023-10-25,0.534,1.0,0.0,1.0,1
GLD,2023-11-02,2023-10-25,0.53,1.0,0.0,1.0,1
GLD,2023-11-03,2023-10-25,0.55,1.0,0.0,1.0,1
GLD,2023-11-06,2023-10-25,0.462,0.0,0.0,1.0,1
GLD,2023-11-07,2023-10-25,0.532,1.0,0.0,1.0,0
GLD,2023-11-08,2023-10-25,0.556,1.0,0.0,1.0,0
GLD,2023-11-09,2023-11-08,0.502,1.0,0.0,1.0,0
GLD,2023-11-10,2023-11-08,0.539,1.0,0.0,1.0,0
GLD,2023-11-13,2023-11-08,0.506,1.0,0.0,1.0,0
GLD,2023-11-14,2023-11-08,0.463,0.0,0.0,1.0,0
GLD,2023-11-15,2023-11-08,0.524,1.0,0.0,1.0,0
GLD,2023-11-16,2023-11-08,0.598,1.0,0.0,1.0,0
GLD,2023-11-17,2023-11-08,0.451,0.0,0.0,1.0,0
GLD,2023-11-20,2023-11-08,0.52,1.0,0.0,1.0,1
GLD,2023-11-21,2023-11-08,0.556,1.0,0.0,1.0,1
GLD,2023-11-22,2023-11-08,0.517,1.0,0.0,1.0,1
GLD,2023-11-24,2023-11-22,0.486,0.0,0.0,1.0,1
GLD,2023-11-27,2023-11-22,0.567,1.0,0.0,1.0,1
GLD,2023-11-28,2023-11-22,0.591,1.0,0.0,1.0,1
GLD,2023-11-29,2023-11-22,0.478,0.0,0.0,1.0,1
GLD,2023-11-30,2023-11-22,0.523,1.0,0.0,1.0,1
GLD,2023-12-01,2023-11-22,0.533,1.0,0.0,1.0,1
GLD,2023-12-04,2023-11-22,0.501,1.0,0.0,1.0,1
GLD,2023-12-05,2023-11-22,0.577,1.0,0.0,1.0,1
GLD,2023-12-06,2023-11-22,0.544,1.0,0.0,1.0,1
GLD,2023-12-07,2023-11-22,0.536,1.0,0.0,1.0,1
GLD,2023-12-08,2023-12-07,0.505,1.0,0.0,1.0,1
GLD,2023-12-11,2023-12-07,0.509,1.0,0.0,1.0,0
GLD,2023-12-12,2023-12-07,0.526,1.0,0.0,1.0,0
GLD,2023-12-13,2023-12-07,0.502,1.0,0.0,1.0,0
GLD,2023-12-14,2023-12-07,0.502,1.0,0.0,1.0,0
GLD,2023-12-15,2023-12-07,0.535,1.0,0.0,1.0,0
GLD,2023-12-18,2023-12-07,0.517,1.0,0.0,1.0,0
