$NYA200R, Daily
      Date,       Open,       High,        Low,      Close,        Volume 
05/08/2002,     75.582,     75.582,     75.582,     75.582,             0 
05/09/2002,     72.450,     72.450,     72.450,     72.450,             0 
05/10/2002,     70.597,     70.597,     70.597,     70.597,             0 
05/13/2002,     72.179,     72.179,     72.179,     72.179,             0 
05/14/2002,     75.177,     75.177,     75.177,     75.177,             0 
05/15/2002,     75.409,     75.409,     75.409,     75.409,             0 
05/16/2002,     74.982,     74.982,     74.982,     74.982,             0 
05/17/2002,     75.266,     75.266,     75.266,     75.266,             0 
05/20/2002,     73.300,     73.300,     73.300,     73.300,             0 
05/21/2002,     72.147,     72.147,     72.147,     72.147,             0 
05/22/2002,     71.906,     71.906,     71.906,     71.906,             0 
05/23/2002,     72.785,     72.785,     72.785,     72.785,             0 
05/24/2002,     72.360,     72.360,     72.360,     72.360,             0 
05/28/2002,     71.642,     71.642,     71.642,     71.642,             0 
05/29/2002,     70.651,     70.651,     70.651,     70.651,             0 
05/30/2002,     69.749,     69.749,     69.749,     69.749,             0 
05/31/2002,     70.571,     70.571,     70.571,     70.571,             0 
06/03/2002,     66.452,     66.452,     66.452,     66.452,             0 
06/04/2002,     65.451,     65.451,     65.451,     65.451,             0 
06/05/2002,     66.191,     66.191,     66.191,     66.191,             0 
06/06/2002,     63.436,     63.436,     63.436,     63.436,             0 
06/07/2002,     64.865,     64.865,     64.865,     64.865,             0 
06/10/2002,     65.245,     65.245,     65.245,     65.245,             0 
06/11/2002,     62.260,     62.260,     62.260,     62.260,             0 
06/12/2002,     61.692,     61.692,     61.692,     61.692,             0 
06/13/2002,     59.531,     59.531,     59.531,     59.531,             0 
06/14/2002,     58.736,     58.736,     58.736,     58.736,             0 
06/17/2002,     63.649,     63.649,     63.649,     63.649,             0 
06/18/2002,     63.758,     63.758,     63.758,     63.758,             0 
06/19/2002,     60.604,     60.604,     60.604,     60.604,             0 
06/20/2002,     59.384,     59.384,     59.384,     59.384,             0 
06/21/2002,     57.561,     57.561,     57.561,     57.561,             0 
06/24/2002,     55.764,     55.764,     55.764,     55.764,             0 
06/25/2002,     53.591,     53.591,     53.591,     53.591,             0 
06/26/2002,     52.635,     52.635,     52.635,     52.635,             0 
06/27/2002,     54.768,     54.768,     54.768,     54.768,             0 
06/28/2002,     56.104,     56.104,     56.104,     56.104,             0 
07/01/2002,     53.631,     53.631,     53.631,     53.631,             0 
07/02/2002,     47.901,     47.901,     47.901,     47.901,             0 
07/03/2002,     45.123,     45.123,     45.123,     45.123,             0 
07/05/2002,     52.870,     52.870,     52.870,     52.870,             0 
07/08/2002,     49.866,     49.866,     49.866,     49.866,             0 
07/09/2002,     44.830,     44.830,     44.830,     44.830,             0 
07/10/2002,     38.708,     38.708,     38.708,     38.708,             0 
07/11/2002,     35.036,     35.036,     35.036,     35.036,             0 
07/12/2002,     32.339,     32.339,     32.339,     32.339,             0 
07/15/2002,     29.338,     29.338,     29.338,     29.338,             0 
07/16/2002,     25.777,     25.777,     25.777,     25.777,             0 
07/17/2002,     26.936,     26.936,     26.936,     26.936,             0 
07/18/2002,     21.575,     21.575,     21.575,     21.575,             0 
07/19/2002,     16.534,     16.534,     16.534,     16.534,             0 
07/22/2002,     12.954,     12.954,     12.954,     12.954,             0 
07/23/2002,     9.9342,     9.9342,     9.9342,     9.9342,             0 
07/24/2002,     14.090,     14.090,     14.090,     14.090,             0 
07/25/2002,     16.405,     16.405,     16.405,     16.405,             0 
07/26/2002,     17.920,     17.920,     17.920,     17.920,             0 
07/29/2002,     28.209,     28.209,     28.209,     28.209,             0 
07/30/2002,     28.762,     28.762,     28.762,     28.762,             0 
07/31/2002,     28.401,     28.401,     28.401,     28.401,             0 
08/01/2002,     25.697,     25.697,     25.697,     25.697,             0 
08/02/2002,     20.316,     20.316,     20.316,     20.316,             0 
08/05/2002,     16.447,     16.447,     16.447,     16.447,             0 
08/06/2002,     21.070,     21.070,     21.070,     21.070,             0 
08/07/2002,     23.693,     23.693,     23.693,     23.693,             0 
08/08/2002,     27.774,     27.774,     27.774,     27.774,             0 
08/09/2002,     28.704,     28.704,     28.704,     28.704,             0 
08/12/2002,     28.743,     28.743,     28.743,     28.743,             0 
08/13/2002,     24.715,     24.715,     24.715,     24.715,             0 
08/14/2002,     29.575,     29.575,     29.575,     29.575,             0 
08/15/2002,     32.748,     32.748,     32.748,     32.748,             0 
08/16/2002,     32.722,     32.722,     32.722,     32.722,             0 
08/19/2002,     34.563,     34.563,     34.563,     34.563,             0 
08/20/2002,     31.517,     31.517,     31.517,     31.517,             0 
08/21/2002,     34.172,     34.172,     34.172,     34.172,             0 
08/22/2002,     35.815,     35.815,     35.815,     35.815,             0 
08/23/2002,     32.535,     32.535,     32.535,     32.535,             0 
08/26/2002,     34.542,     34.542,     34.542,     34.542,             0 
08/27/2002,     31.799,     31.799,     31.799,     31.799,             0 
08/28/2002,     28.592,     28.592,     28.592,     28.592,             0 
08/29/2002,     28.654,     28.654,     28.654,     28.654,             0 
08/30/2002,     29.544,     29.544,     29.544,     29.544,             0 
09/03/2002,     22.681,     22.681,     22.681,     22.681,             0 
09/04/2002,     25.671,     25.671,     25.671,     25.671,             0 
09/05/2002,     23.657,     23.657,     23.657,     23.657,             0 
09/06/2002,     27.240,     27.240,     27.240,     27.240,             0 
09/09/2002,     28.446,     28.446,     28.446,     28.446,             0 
09/10/2002,     27.878,     27.878,     27.878,     27.878,             0 
09/11/2002,     28.070,     28.070,     28.070,     28.070,             0 
09/12/2002,     24.707,     24.707,     24.707,     24.707,             0 
09/13/2002,     25.111,     25.111,     25.111,     25.111,             0 
09/16/2002,     25.166,     25.166,     25.166,     25.166,             0 
09/17/2002,     21.896,     21.896,     21.896,     21.896,             0 
09/18/2002,     21.413,     21.413,     21.413,     21.413,             0 
09/19/2002,     17.729,     17.729,     17.729,     17.729,             0 
09/20/2002,     17.695,     17.695,     17.695,     17.695,             0 
09/23/2002,     16.326,     16.326,     16.326,     16.326,             0 
09/24/2002,     14.348,     14.348,     14.348,     14.348,             0 
09/25/2002,     16.427,     16.427,     16.427,     16.427,             0 
09/26/2002,     20.172,     20.172,     20.172,     20.172,             0 
09/27/2002,     17.597,     17.597,     17.597,     17.597,             0 
09/30/2002,     17.332,     17.332,     17.332,     17.332,             0 
10/01/2002,     21.053,     21.053,     21.053,     21.053,             0 
10/02/2002,     17.664,     17.664,     17.664,     17.664,             0 
10/03/2002,     17.496,     17.496,     17.496,     17.496,             0 
10/04/2002,     14.134,     14.134,     14.134,     14.134,             0 
10/07/2002,     12.173,     12.173,     12.173,     12.173,             0 
10/08/2002,     12.429,     12.429,     12.429,     12.429,             0 
10/09/2002,     9.9162,     9.9162,     9.9162,     9.9162,             0 
10/10/2002,     11.312,     11.312,     11.312,     11.312,             0 
10/11/2002,     14.580,     14.580,     14.580,     14.580,             0 
10/14/2002,     14.901,     14.901,     14.901,     14.901,             0 
10/15/2002,     20.534,     20.534,     20.534,     20.534,             0 
10/16/2002,     16.474,     16.474,     16.474,     16.474,             0 
10/17/2002,     20.382,     20.382,     20.382,     20.382,             0 
10/18/2002,     20.913,     20.913,     20.913,     20.913,             0 
10/21/2002,     23.406,     23.406,     23.406,     23.406,             0 
10/22/2002,     20.640,     20.640,     20.640,     20.640,             0 
10/23/2002,     22.245,     22.245,     22.245,     22.245,             0 
10/24/2002,     20.069,     20.069,     20.069,     20.069,             0 
10/25/2002,     22.534,     22.534,     22.534,     22.534,             0 
10/28/2002,     20.730,     20.730,     20.730,     20.730,             0 
10/29/2002,     19.875,     19.875,     19.875,     19.875,             0 
10/30/2002,     22.337,     22.337,     22.337,     22.337,             0 
10/31/2002,     21.664,     21.664,     21.664,     21.664,             0 
11/01/2002,     24.330,     24.330,     24.330,     24.330,             0 
11/04/2002,     25.328,     25.328,     25.328,     25.328,             0 
11/05/2002,     24.567,     24.567,     24.567,     24.567,             0 
11/06/2002,     26.436,     26.436,     26.436,     26.436,             0 
11/07/2002,     23.333,     23.333,     23.333,     23.333,             0 
11/08/2002,     21.104,     21.104,     21.104,     21.104,             0 
11/11/2002,     16.981,     16.981,     16.981,     16.981,             0 
11/12/2002,     18.277,     18.277,     18.277,     18.277,             0 
11/13/2002,     17.273,     17.273,     17.273,     17.273,             0 
11/14/2002,     21.919,     21.919,     21.919,     21.919,             0 
11/15/2002,     24.140,     24.140,     24.140,     24.140,             0 
11/18/2002,     22.432,     22.432,     22.432,     22.432,             0 
11/19/2002,     21.238,     21.238,     21.238,     21.238,             0 
11/20/2002,     24.808,     24.808,     24.808,     24.808,             0 
11/21/2002,     28.241,     28.241,     28.241,     28.241,             0 
11/22/2002,     28.461,     28.461,     28.461,     28.461,             0 
11/25/2002,     29.482,     29.482,     29.482,     29.482,             0 
11/26/2002,     24.983,     24.983,     24.983,     24.983,             0 
11/27/2002,     31.215,     31.215,     31.215,     31.215,             0 
11/29/2002,     30.444,     30.444,     30.444,     30.444,             0 
12/02/2002,     31.404,     31.404,     31.404,     31.404,             0 
12/03/2002,     28.955,     28.955,     28.955,     28.955,             0 
12/04/2002,     28.561,     28.561,     28.561,     28.561,             0 
12/05/2002,     26.201,     26.201,     26.201,     26.201,             0 
12/06/2002,     27.786,     27.786,     27.786,     27.786,             0 
12/09/2002,     23.629,     23.629,     23.629,     23.629,             0 
12/10/2002,     26.953,     26.953,     26.953,     26.953,             0 
12/11/2002,     27.221,     27.221,     27.221,     27.221,             0 
12/12/2002,     28.138,     28.138,     28.138,     28.138,             0 
12/13/2002,     25.795,     25.795,     25.795,     25.795,             0 
12/16/2002,     30.092,     30.092,     30.092,     30.092,             0 
12/17/2002,     28.886,     28.886,     28.886,     28.886,             0 
12/18/2002,     26.056,     26.056,     26.056,     26.056,             0 
12/19/2002,     25.580,     25.580,     25.580,     25.580,             0 
12/20/2002,     28.681,     28.681,     28.681,     28.681,             0 
12/23/2002,     29.498,     29.498,     29.498,     29.498,             0 
12/24/2002,     28.833,     28.833,     28.833,     28.833,             0 
12/26/2002,     29.279,     29.279,     29.279,     29.279,             0 
12/27/2002,     25.955,     25.955,     25.955,     25.955,             0 
12/30/2002,     26.769,     26.769,     26.769,     26.769,             0 
12/31/2002,     28.482,     28.482,     28.482,     28.482,             0 
01/02/2003,     34.589,     34.589,     34.589,     34.589,             0 
01/03/2003,     34.874,     34.874,     34.874,     34.874,             0 
01/06/2003,     40.671,     40.671,     40.671,     40.671,             0 
01/07/2003,     36.901,     36.901,     36.901,     36.901,             0 
01/08/2003,     33.981,     33.981,     33.981,     33.981,             0 
01/09/2003,     37.672,     37.672,     37.672,     37.672,             0 
01/10/2003,     37.216,     37.216,     37.216,     37.216,             0 
01/13/2003,     37.990,     37.990,     37.990,     37.990,             0 
01/14/2003,     38.828,     38.828,     38.828,     38.828,             0 
01/15/2003,     36.564,     36.564,     36.564,     36.564,             0 
01/16/2003,     35.896,     35.896,     35.896,     35.896,             0 
01/17/2003,     33.081,     33.081,     33.081,     33.081,             0 
01/21/2003,     28.986,     28.986,     28.986,     28.986,             0 
01/22/2003,     28.253,     28.253,     28.253,     28.253,             0 
01/23/2003,     30.021,     30.021,     30.021,     30.021,             0 
01/24/2003,     24.760,     24.760,     24.760,     24.760,             0 
01/27/2003,     21.414,     21.414,     21.414,     21.414,             0 
01/28/2003,     24.166,     24.166,     24.166,     24.166,             0 
01/29/2003,     24.830,     24.830,     24.830,     24.830,             0 
01/30/2003,     22.740,     22.740,     22.740,     22.740,             0 
01/31/2003,     26.499,     26.499,     26.499,     26.499,             0 
02/03/2003,     26.143,     26.143,     26.143,     26.143,             0 
02/04/2003,     25.648,     25.648,     25.648,     25.648,             0 
02/05/2003,     25.529,     25.529,     25.529,     25.529,             0 
02/06/2003,     23.731,     23.731,     23.731,     23.731,             0 
02/07/2003,     22.153,     22.153,     22.153,     22.153,             0 
02/10/2003,     23.566,     23.566,     23.566,     23.566,             0 
02/11/2003,     22.743,     22.743,     22.743,     22.743,             0 
02/12/2003,     20.980,     20.980,     20.980,     20.980,             0 
02/13/2003,     21.250,     21.250,     21.250,     21.250,             0 
02/14/2003,     22.030,     22.030,     22.030,     22.030,             0 
02/18/2003,     25.795,     25.795,     25.795,     25.795,             0 
02/19/2003,     25.069,     25.069,     25.069,     25.069,             0 
02/20/2003,     24.965,     24.965,     24.965,     24.965,             0 
02/21/2003,     27.651,     27.651,     27.651,     27.651,             0 
02/24/2003,     25.900,     25.900,     25.900,     25.900,             0 
02/25/2003,     27.273,     27.273,     27.273,     27.273,             0 
02/26/2003,     25.541,     25.541,     25.541,     25.541,             0 
02/27/2003,     27.001,     27.001,     27.001,     27.001,             0 
02/28/2003,     28.006,     28.006,     28.006,     28.006,             0 
03/03/2003,     27.311,     27.311,     27.311,     27.311,             0 
03/04/2003,     25.867,     25.867,     25.867,     25.867,             0 
03/05/2003,     26.695,     26.695,     26.695,     26.695,             0 
03/06/2003,     26.662,     26.662,     26.662,     26.662,             0 
03/07/2003,     28.051,     28.051,     28.051,     28.051,             0 
03/10/2003,     24.279,     24.279,     24.279,     24.279,             0 
03/11/2003,     23.773,     23.773,     23.773,     23.773,             0 
03/12/2003,     22.448,     22.448,     22.448,     22.448,             0 
03/13/2003,     27.191,     27.191,     27.191,     27.191,             0 
03/14/2003,     27.778,     27.778,     27.778,     27.778,             0 
03/17/2003,     33.609,     33.609,     33.609,     33.609,             0 
03/18/2003,     35.415,     35.415,     35.415,     35.415,             0 
03/19/2003,     36.227,     36.227,     36.227,     36.227,             0 
03/20/2003,     37.843,     37.843,     37.843,     37.843,             0 
03/21/2003,     44.785,     44.785,     44.785,     44.785,             0 
03/24/2003,     35.603,     35.603,     35.603,     35.603,             0 
03/25/2003,     39.317,     39.317,     39.317,     39.317,             0 
03/26/2003,     37.926,     37.926,     37.926,     37.926,             0 
03/27/2003,     38.851,     38.851,     38.851,     38.851,             0 
03/28/2003,     39.056,     39.056,     39.056,     39.056,             0 
03/31/2003,     37.184,     37.184,     37.184,     37.184,             0 
04/01/2003,     40.382,     40.382,     40.382,     40.382,             0 
04/02/2003,     45.269,     45.269,     45.269,     45.269,             0 
04/03/2003,     43.886,     43.886,     43.886,     43.886,             0 
04/04/2003,     44.844,     44.844,     44.844,     44.844,             0 
04/07/2003,     46.867,     46.867,     46.867,     46.867,             0 
04/08/2003,     46.494,     46.494,     46.494,     46.494,             0 
04/09/2003,     44.369,     44.369,     44.369,     44.369,             0 
04/10/2003,     45.990,     45.990,     45.990,     45.990,             0 
04/11/2003,     46.165,     46.165,     46.165,     46.165,             0 
04/14/2003,     50.520,     50.520,     50.520,     50.520,             0 
04/15/2003,     51.908,     51.908,     51.908,     51.908,             0 
04/16/2003,     49.584,     49.584,     49.584,     49.584,             0 
04/17/2003,     54.028,     54.028,     54.028,     54.028,             0 
04/21/2003,     54.622,     54.622,     54.622,     54.622,             0 
04/22/2003,     59.777,     59.777,     59.777,     59.777,             0 
04/23/2003,     62.994,     62.994,     62.994,     62.994,             0 
04/24/2003,     59.532,     59.532,     59.532,     59.532,             0 
04/25/2003,     57.153,     57.153,     57.153,     57.153,             0 
04/28/2003,     60.962,     60.962,     60.962,     60.962,             0 
04/29/2003,     62.800,     62.800,     62.800,     62.800,             0 
04/30/2003,     64.139,     64.139,     64.139,     64.139,             0 
05/01/2003,     63.836,     63.836,     63.836,     63.836,             0 
05/02/2003,     67.696,     67.696,     67.696,     67.696,             0 
05/05/2003,     68.250,     68.250,     68.250,     68.250,             0 
05/06/2003,     70.378,     70.378,     70.378,     70.378,             0 
05/07/2003,     70.350,     70.350,     70.350,     70.350,             0 
05/08/2003,     68.637,     68.637,     68.637,     68.637,             0 
05/09/2003,     72.363,     72.363,     72.363,     72.363,             0 
05/12/2003,     75.017,     75.017,     75.017,     75.017,             0 
05/13/2003,     74.700,     74.700,     74.700,     74.700,             0 
05/14/2003,     74.219,     74.219,     74.219,     74.219,             0 
05/15/2003,     75.677,     75.677,     75.677,     75.677,             0 
05/16/2003,     74.770,     74.770,     74.770,     74.770,             0 
05/19/2003,     71.156,     71.156,     71.156,     71.156,             0 
05/20/2003,     71.494,     71.494,     71.494,     71.494,             0 
05/21/2003,     71.682,     71.682,     71.682,     71.682,             0 
05/22/2003,     73.390,     73.390,     73.390,     73.390,             0 
05/23/2003,     74.130,     74.130,     74.130,     74.130,             0 
05/27/2003,     76.843,     76.843,     76.843,     76.843,             0 
05/28/2003,     78.103,     78.103,     78.103,     78.103,             0 
05/29/2003,     78.082,     78.082,     78.082,     78.082,             0 
05/30/2003,     80.822,     80.822,     80.822,     80.822,             0 
06/02/2003,     83.083,     83.083,     83.083,     83.083,             0 
06/03/2003,     82.941,     82.941,     82.941,     82.941,             0 
06/04/2003,     84.730,     84.730,     84.730,     84.730,             0 
06/05/2003,     85.120,     85.120,     85.120,     85.120,             0 
06/06/2003,     85.687,     85.687,     85.687,     85.687,             0 
06/09/2003,     83.452,     83.452,     83.452,     83.452,             0 
06/10/2003,     84.935,     84.935,     84.935,     84.935,             0 
06/11/2003,     86.485,     86.485,     86.485,     86.485,             0 
06/12/2003,     86.835,     86.835,     86.835,     86.835,             0 
06/13/2003,     85.557,     85.557,     85.557,     85.557,             0 
06/16/2003,     88.486,     88.486,     88.486,     88.486,             0 
06/17/2003,     88.399,     88.399,     88.399,     88.399,             0 
06/18/2003,     87.992,     87.992,     87.992,     87.992,             0 
06/19/2003,     86.915,     86.915,     86.915,     86.915,             0 
06/20/2003,     87.364,     87.364,     87.364,     87.364,             0 
06/23/2003,     84.866,     84.866,     84.866,     84.866,             0 
06/24/2003,     83.921,     83.921,     83.921,     83.921,             0 
06/25/2003,     83.997,     83.997,     83.997,     83.997,             0 
06/26/2003,     84.645,     84.645,     84.645,     84.645,             0 
06/27/2003,     84.244,     84.244,     84.244,     84.244,             0 
06/30/2003,     84.301,     84.301,     84.301,     84.301,             0 
07/01/2003,     84.207,     84.207,     84.207,     84.207,             0 
07/02/2003,     85.760,     85.760,     85.760,     85.760,             0 
07/03/2003,     84.897,     84.897,     84.897,     84.897,             0 
07/07/2003,     86.534,     86.534,     86.534,     86.534,             0 
07/08/2003,     87.235,     87.235,     87.235,     87.235,             0 
07/09/2003,     87.580,     87.580,     87.580,     87.580,             0 
07/10/2003,     85.321,     85.321,     85.321,     85.321,             0 
07/11/2003,     86.165,     86.165,     86.165,     86.165,             0 
07/14/2003,     86.834,     86.834,     86.834,     86.834,             0 
07/15/2003,     86.276,     86.276,     86.276,     86.276,             0 
07/16/2003,     85.071,     85.071,     85.071,     85.071,             0 
07/17/2003,     83.537,     83.537,     83.537,     83.537,             0 
07/18/2003,     85.779,     85.779,     85.779,     85.779,             0 
07/21/2003,     83.603,     83.603,     83.603,     83.603,             0 
07/22/2003,     84.570,     84.570,     84.570,     84.570,             0 
07/23/2003,     84.550,     84.550,     84.550,     84.550,             0 
07/24/2003,     83.344,     83.344,     83.344,     83.344,             0 
07/25/2003,     84.746,     84.746,     84.746,     84.746,             0 
07/28/2003,     85.520,     85.520,     85.520,     85.520,             0 
07/29/2003,     83.762,     83.762,     83.762,     83.762,             0 
07/30/2003,     84.433,     84.433,     84.433,     84.433,             0 
07/31/2003,     84.158,     84.158,     84.158,     84.158,             0 
08/01/2003,     81.160,     81.160,     81.160,     81.160,             0 
08/04/2003,     80.197,     80.197,     80.197,     80.197,             0 
08/05/2003,     77.858,     77.858,     77.858,     77.858,             0 
08/06/2003,     78.515,     78.515,     78.515,     78.515,             0 
08/07/2003,     79.096,     79.096,     79.096,     79.096,             0 
08/08/2003,     79.803,     79.803,     79.803,     79.803,             0 
08/11/2003,     80.698,     80.698,     80.698,     80.698,             0 
08/12/2003,     82.697,     82.697,     82.697,     82.697,             0 
08/13/2003,     81.878,     81.878,     81.878,     81.878,             0 
08/14/2003,     83.200,     83.200,     83.200,     83.200,             0 
08/15/2003,     83.690,     83.690,     83.690,     83.690,             0 
08/18/2003,     84.291,     84.291,     84.291,     84.291,             0 
08/19/2003,     85.050,     85.050,     85.050,     85.050,             0 
08/20/2003,     85.619,     85.619,     85.619,     85.619,             0 
08/21/2003,     86.463,     86.463,     86.463,     86.463,             0 
08/22/2003,     84.651,     84.651,     84.651,     84.651,             0 
08/25/2003,     84.677,     84.677,     84.677,     84.677,             0 
08/26/2003,     85.037,     85.037,     85.037,     85.037,             0 
08/27/2003,     85.533,     85.533,     85.533,     85.533,             0 
08/28/2003,     86.403,     86.403,     86.403,     86.403,             0 
08/29/2003,     87.593,     87.593,     87.593,     87.593,             0 
09/02/2003,     88.568,     88.568,     88.568,     88.568,             0 
09/03/2003,     88.621,     88.621,     88.621,     88.621,             0 
09/04/2003,     89.365,     89.365,     89.365,     89.365,             0 
09/05/2003,     88.318,     88.318,     88.318,     88.318,             0 
09/08/2003,     89.894,     89.894,     89.894,     89.894,             0 
09/09/2003,     88.497,     88.497,     88.497,     88.497,             0 
09/10/2003,     87.881,     87.881,     87.881,     87.881,             0 
09/11/2003,     87.475,     87.475,     87.475,     87.475,             0 
09/12/2003,     88.224,     88.224,     88.224,     88.224,             0 
09/15/2003,     87.276,     87.276,     87.276,     87.276,             0 
09/16/2003,     88.543,     88.543,     88.543,     88.543,             0 
09/17/2003,     88.387,     88.387,     88.387,     88.387,             0 
09/18/2003,     89.139,     89.139,     89.139,     89.139,             0 
09/19/2003,     88.609,     88.609,     88.609,     88.609,             0 
09/22/2003,     87.690,     87.690,     87.690,     87.690,             0 
09/23/2003,     88.037,     88.037,     88.037,     88.037,             0 
09/24/2003,     86.349,     86.349,     86.349,     86.349,             0 
09/25/2003,     84.061,     84.061,     84.061,     84.061,             0 
09/26/2003,     82.388,     82.388,     82.388,     82.388,             0 
09/29/2003,     83.431,     83.431,     83.431,     83.431,             0 
09/30/2003,     83.453,     83.453,     83.453,     83.453,             0 
10/01/2003,     87.084,     87.084,     87.084,     87.084,             0 
10/02/2003,     86.985,     86.985,     86.985,     86.985,             0 
10/03/2003,     87.762,     87.762,     87.762,     87.762,             0 
10/06/2003,     87.909,     87.909,     87.909,     87.909,             0 
10/07/2003,     88.409,     88.409,     88.409,     88.409,             0 
10/08/2003,     88.120,     88.120,     88.120,     88.120,             0 
