$NYDNV, Daily
      Date,       Open,       High,        Low,      Close,        Volume 
12/20/2012,      7.213,    164.550,      7.213,    156.948,             0 
12/21/2012,      3.873,   1441.505,      3.873,   1438.401,             0 
12/24/2012,     11.024,    173.014,     11.024,    172.990,             0 
12/26/2012,      3.519,    269.045,      3.519,    267.526,             0 
12/27/2012,      5.313,    353.841,      5.313,    352.871,             0 
12/28/2012,     12.765,    435.992,     12.765,    435.992,             0 
12/31/2012,     10.933,     78.216,     10.933,     25.147,             0 
01/02/2013,      0.475,     72.286,      0.475,     68.185,             0 
01/03/2013,     11.316,    326.746,     11.316,    326.721,             0 
01/04/2013,      2.320,    127.847,      2.320,    127.847,             0 
01/07/2013,     12.004,    361.402,     12.004,    361.334,             0 
01/08/2013,      9.893,    425.088,      9.893,    425.088,             0 
01/09/2013,      4.459,    289.266,      4.459,    287.387,             0 
01/10/2013,      0.114,    168.557,      0.114,    168.500,             0 
01/11/2013,      3.515,    359.398,      3.515,    359.398,             0 
01/14/2013,      7.676,    317.847,      7.676,    317.589,             0 
01/15/2013,      2.230,    204.018,      2.230,    203.884,             0 
01/16/2013,      8.015,    342.766,      8.015,    342.703,             0 
01/17/2013,      3.812,    220.410,      3.812,    220.247,             0 
01/18/2013,     24.470,    372.684,     24.470,    372.569,             0 
01/22/2013,      6.666,    177.346,      6.666,    177.170,             0 
01/23/2013,      8.504,    352.713,      8.504,    352.319,             0 
01/24/2013,      5.433,    280.538,      5.433,    280.389,             0 
01/25/2013,      4.378,    188.422,      4.378,    188.200,             0 
01/28/2013,     10.658,    387.104,     10.658,    387.007,             0 
01/29/2013,     10.679,    244.986,     10.679,    244.986,             0 
01/30/2013,      3.387,    463.950,      3.387,    463.827,             0 
01/31/2013,      7.938,    457.562,      7.938,    454.956,             0 
02/01/2013,      1.400,    148.282,      1.400,    147.897,             0 
02/04/2013,     17.665,    584.189,     17.665,    584.003,             0 
02/05/2013,      0.169,    157.083,      0.169,    157.083,             0 
02/06/2013,      8.759,    247.212,      8.759,    247.202,             0 
02/07/2013,      4.825,    420.207,      4.825,    420.037,             0 
02/08/2013,      3.640,    194.386,      3.640,    194.386,             0 
02/11/2013,      7.111,    249.357,      7.111,    249.100,             0 
02/12/2013,      4.607,    202.416,      4.607,    202.252,             0 
02/13/2013,      4.542,    322.839,      4.542,    320.531,             0 
02/14/2013,     13.598,    313.021,     13.598,    311.687,             0 
02/15/2013,      6.075,    546.696,      6.075,    546.642,             0 
02/19/2013,      5.765,    219.211,      5.765,    219.211,             0 
02/20/2013,     10.154,    729.802,     10.154,    729.782,             0 
02/21/2013,     14.313,    613.292,     14.313,    612.643,             0 
02/22/2013,      1.202,    124.932,      1.202,    124.932,             0 
02/25/2013,      1.146,    743.518,      1.146,    743.518,             0 
02/26/2013,      1.750,    215.477,      1.750,    214.639,             0 
02/27/2013,      7.490,     84.845,      7.490,     84.768,             0 
02/28/2013,      7.250,    497.062,      7.250,    497.062,             0 
03/01/2013,     15.747,    335.379,     15.747,    335.379,             0 
03/04/2013,      7.948,    263.735,      7.948,    263.625,             0 
03/05/2013,      1.935,    130.116,      1.935,    130.099,             0 
03/06/2013,      2.483,    224.831,      2.483,    224.809,             0 
03/07/2013,      4.494,    257.477,      4.494,    257.477,             0 
03/08/2013,      2.211,    215.157,      2.211,    215.157,             0 
03/11/2013,     10.945,    229.797,     10.945,    229.698,             0 
03/12/2013,      9.613,    352.327,      9.613,    352.258,             0 
03/13/2013,      7.467,    264.162,      7.467,    264.014,             0 
03/14/2013,      4.194,    170.964,      4.194,    170.950,             0 
03/15/2013,      3.871,    965.817,      3.871,    965.522,             0 
03/18/2013,     14.488,    482.455,     14.488,    482.244,             0 
03/19/2013,      1.247,    447.418,      1.247,    447.418,             0 
03/20/2013,      1.045,    152.220,      1.045,    151.861,             0 
03/21/2013,     11.099,    497.918,     11.099,    497.894,             0 
03/22/2013,      2.628,    201.617,      2.628,    201.617,             0 
03/25/2013,      2.681,    439.359,      2.681,    439.359,             0 
03/26/2013,      2.069,    149.792,      2.069,    149.749,             0 
03/27/2013,     14.665,    301.299,     14.665,    301.299,             0 
03/28/2013,      5.677,    300.758,      5.677,    293.784,             0 
04/01/2013,     10.140,    422.575,     10.140,    422.245,             0 
04/02/2013,      2.673,    329.740,      2.673,    329.740,             0 
04/03/2013,      8.741,    687.558,      8.741,    687.359,             0 
04/04/2013,      1.189,    193.359,      1.189,    193.070,             0 
04/05/2013,      7.878,    370.613,      7.878,    370.530,             0 
04/08/2013,      9.181,    125.763,      9.181,    125.763,             0 
04/09/2013,      2.196,    231.755,      2.196,    231.755,             0 
04/10/2013,      2.287,    155.991,      2.287,    155.831,             0 
04/11/2013,      6.243,    233.854,      6.243,    233.628,             0 
04/12/2013,     12.100,    465.275,     12.100,    465.275,             0 
04/15/2013,     19.574,    909.524,     19.574,    909.524,             0 
04/16/2013,      1.453,     99.879,      1.453,     99.879,             0 
04/17/2013,     10.684,    781.376,     10.684,    781.376,             0 
04/18/2013,      5.078,    453.466,      5.078,    451.762,             0 
04/19/2013,     14.506,    231.204,     14.506,    231.204,             0 
04/22/2013,      5.129,    229.848,      5.129,    229.751,             0 
04/23/2013,      1.924,    130.728,      1.924,    130.726,             0 
04/24/2013,      0.491,    214.795,      0.491,    214.492,             0 
04/25/2013,      1.847,    244.117,      1.847,    244.117,             0 
04/26/2013,      7.470,    440.034,      7.470,    439.983,             0 
04/29/2013,      2.811,    127.757,      2.811,    127.693,             0 
04/30/2013,      5.145,    329.990,      5.145,    329.990,             0 
05/01/2013,      8.301,    595.749,      8.301,    595.749,             0 
05/02/2013,      2.172,    158.351,      2.172,    158.351,             0 
05/03/2013,      1.352,    152.774,      1.352,    152.774,             0 
05/06/2013,      6.760,    210.141,      6.760,    208.305,             0 
05/07/2013,      3.496,    175.473,      3.496,    170.532,             0 
05/08/2013,     10.079,    225.733,     10.079,    225.733,             0 
05/09/2013,      5.395,    437.959,      5.395,    437.677,             0 
05/10/2013,      8.241,    209.942,      8.241,    209.409,             0 
05/13/2013,     11.234,    344.711,     11.234,    344.669,             0 
05/14/2013,      7.121,    153.099,      7.121,    153.099,             0 
05/15/2013,     12.824,    240.244,     12.824,    240.244,             0 
05/16/2013,      7.034,    472.899,      7.034,    472.823,             0 
05/17/2013,      2.358,    156.393,      2.358,    156.339,             0 
05/20/2013,      6.600,    264.506,      6.600,    264.424,             0 
05/21/2013,      4.802,    307.673,      4.802,    307.673,             0 
05/22/2013,      5.075,    659.935,      5.075,    659.859,             0 
