Date,taylor_policy_spread,us2y_ffr_divergence,net_liquidity_momentum,shadow_liquidity_momentum,hy_spread_velocity,ccc_bb_spread_dispersion,t_bill_drain_ratio
2024-05-30,-0.19411360096484032,-0.5300000000000002,-0.041315543807524446,-0.0370369706838454,-0.07374631268436582,7.35,0.24066908711857135
2024-05-31,0.15993594301470004,-0.45999999999999996,-0.03977991842069217,-0.03575588308678623,-0.0741839762611276,7.390000000000001,0.24066908711857135
2024-06-01,0.15993594301470004,-0.45999999999999996,-0.0397109239034551,-0.035230087399190625,-0.0741839762611276,7.390000000000001,0.24066908711857135
2024-06-02,0.15993594301470004,-0.45999999999999996,-0.039709782309451214,-0.035221012217104004,-0.0741839762611276,7.390000000000001,0.24066908711857135
2024-06-03,0.15993594301470004,-0.4800000000000004,-0.03984553642792543,-0.03627732665575166,-0.045592705167173175,7.370000000000001,0.24066908711857135
2024-06-04,0.15993594301470004,-0.5200000000000005,-0.03984203272602893,-0.03625057803855412,-0.018750000000000044,7.2700000000000005,0.24066908711857135
2024-06-05,0.15993594301470004,-0.5999999999999996,-0.03750751084984627,-0.03365071568541491,-0.018808777429467072,7.239999999999999,0.24066908711857135
2024-06-06,0.15993594301470004,-0.5499999999999998,-0.03750280494975056,-0.03361487046378516,-0.04938271604938271,7.24,0.24066908711857135
2024-06-07,0.15993594301470004,-0.5,-0.03785407832040788,-0.033922957983518624,-0.022151898734177333,7.209999999999999,0.24066908711857135
2024-06-08,0.15993594301470004,-0.5,-0.037793153234393695,-0.03345951561190453,-0.022151898734177333,7.209999999999999,0.24066908711857135
2024-06-09,0.15993594301470004,-0.5,-0.03780305433074238,-0.03353806486078105,-0.022151898734177333,7.209999999999999,0.24066908711857135
2024-06-10,0.15993594301470004,-0.5099999999999998,-0.03793414550608243,-0.034556451770088155,-0.01602564102564108,7.19,0.24066908711857135
2024-06-11,0.15993594301470004,-0.5099999999999998,-0.03793443958899256,-0.03455869680716004,-0.03459119496855356,7.19,0.24066908711857135
2024-06-12,0.15993594301470004,-0.46999999999999975,-0.02944944509680414,-0.026502917341611986,-0.031152647975077885,7.1899999999999995,0.24066908711857135
2024-06-13,0.15993594301470004,-0.41999999999999993,-0.029444251348260786,-0.026463058917372904,-0.01898734177215189,7.18,0.24066908711857135
2024-06-14,0.15993594301470004,-0.40000000000000036,-0.019508381732707858,-0.01734115175395124,0.009740259740259605,7.199999999999999,0.24066908711857135
2024-06-15,0.15993594301470004,-0.40000000000000036,-0.019449270018373932,-0.016893632887377587,0.009740259740259605,7.199999999999999,0.24066908711857135
2024-06-16,0.15993594301470004,-0.40000000000000036,-0.01944665212427754,-0.016873384956352832,0.009740259740259605,7.199999999999999,0.24066908711857135
2024-06-17,0.15993594301470004,-0.40000000000000036,-0.01951663298558548,-0.0174146845474817,0.02970297029702973,7.220000000000001,0.24066908711857135
2024-06-18,0.15993594301470004,-0.3899999999999997,-0.019578949597691353,-0.01788732781606601,0.009803921568627416,7.22,0.24066908711857135
2024-06-19,0.15993594301470004,-0.3700000000000001,-0.018651667611374045,-0.016627254886252274,0.016129032258064502,7.25,0.24066908711857135
2024-06-20,0.15993594301470004,-0.41000000000000014,-0.018647321381278115,-0.01659382317667481,0.015923566878980777,7.260000000000001,0.24066908711857135
2024-06-21,0.15993594301470004,-0.4400000000000004,-0.015331283814527752,-0.01360826563224182,0.025641025641025772,7.45,0.24003935419719574
2024-06-22,0.27944388498699624,-0.4400000000000004,-0.015254253352755986,-0.01302241293918198,0.025641025641025772,7.45,0.24003935419719574
2024-06-23,0.27944388498699624,-0.4400000000000004,-0.015341849300247512,-0.013697471615242696,0.025641025641025772,7.45,0.24003935419719574
2024-06-24,0.27944388498699624,-0.5099999999999998,-0.015399772031630121,-0.014137044257655478,0.009554140127388422,7.46,0.24003935419719574
2024-06-25,0.27944388498699624,-0.5600000000000005,-0.015398388718244393,-0.014126546363206519,0.02547770700636942,7.469999999999999,0.24003935419719574
2024-06-26,0.27944388498699624,-0.6100000000000003,-0.02051131746274837,-0.018241447430565046,0.022364217252396346,7.44,0.24003935419719574
2024-06-27,0.27944388498699624,-0.6100000000000003,-0.020511302011564814,-0.018241178282903385,0.038961038961039085,7.35,0.24003935419719574
2024-06-28,0.27944388498699624,-0.45999999999999996,-0.018812441111077605,-0.016826142561157532,0.01941747572815533,7.380000000000001,0.24003935419719574
2024-06-29,0.27944388498699624,-0.45999999999999996,-0.018752841865717462,-0.016371873974233415,0.01941747572815533,7.380000000000001,0.24003935419719574
2024-06-30,0.5577988310103592,-0.45999999999999996,-0.018752907326632817,-0.01637238240497621,0.01941747572815533,7.380000000000001,0.24003935419719574
2024-07-01,0.5577988310103592,-0.45999999999999996,-0.018879813644531396,-0.017349026447538954,0.026058631921824116,7.35,0.24003935419719574
2024-07-02,0.5577988310103592,-0.5200000000000005,-0.018878909419663636,-0.017342134640256853,0.039087947882736174,7.36,0.24003935419719574
2024-07-03,0.5577988310103592,-0.5800000000000001,-0.012818455919243021,-0.011492255924343893,-0.006430868167202619,7.25,0.24003935419719574
2024-07-04,0.5577988310103592,-0.6500000000000004,-0.012816808023743964,-0.011479796514792948,0.032258064516129004,7.27,0.24003935419719574
2024-07-05,0.5577988310103592,-0.6600000000000001,-0.021944208156309486,-0.01980365703903753,0.05787781350482324,7.34,0.24003935419719574
2024-07-06,0.5577988310103592,-0.6600000000000001,-0.021885358419756362,-0.019350635357377938,0.05787781350482324,7.34,0.24003935419719574
2024-07-07,0.5577988310103592,-0.6600000000000001,-0.021892337338701218,-0.019405532082058828,0.05787781350482324,7.34,0.24003935419719574
2024-07-08,0.5577988310103592,-0.5800000000000001,-0.022001027593842704,-0.020252027714859126,0.04487179487179471,7.409999999999999,0.24003935419719574
2024-07-09,0.5577988310103592,-0.6399999999999997,-0.022007282118990945,-0.02030015248361964,0.04854368932038855,7.41,0.24003935419719574
2024-07-10,0.5577988310103592,-0.6399999999999997,-0.030261343811257113,-0.027062137142224118,0.028571428571428692,7.42,0.24003935419719574
2024-07-11,0.5577988310103592,-0.6299999999999999,-0.030312689098413892,-0.027455647661469695,0.012539184952978122,7.4,0.24003935419719574
2024-07-12,0.5577988310103592,-0.6299999999999999,-0.01207825735186141,-0.010758687117396163,0.0031249999999998224,7.459999999999999,0.24003935419719574
2024-07-13,0.5577988310103592,-0.6299999999999999,-0.012015667318867496,-0.01028403042276922,0.0031249999999998224,7.459999999999999,0.24003935419719574
2024-07-14,0.5577988310103592,-0.6299999999999999,-0.012021015246695743,-0.010325089332180678,0.0031249999999998224,7.459999999999999,0.24003935419719574
2024-07-15,0.5577988310103592,-0.6200000000000001,-0.012146356217934695,-0.01128137442600141,0.006309148264984188,7.499999999999999,0.24003935419719574
2024-07-16,0.5577988310103592,-0.6799999999999997,-0.012150955118429119,-0.011316260495906694,-0.009316770186335477,7.5200000000000005,0.24003935419719574
2024-07-17,0.5577988310103592,-0.6200000000000001,-0.02168480188198263,-0.01943255329210455,-0.006249999999999978,7.5600000000000005,0.24003935419719574
2024-07-18,0.5577988310103592,-0.6299999999999999,-0.021687228621401378,-0.01945031197057973,0.0031249999999998224,7.56,0.24003935419719574
2024-07-19,0.5577988310103592,-0.6200000000000001,0.0006994197178131767,0.00038412804491063334,0.009523809523809712,7.58,0.24003935419719574
2024-07-20,0.5577988310103592,-0.6200000000000001,0.000802705638861978,0.00115034973631646,0.009523809523809712,7.58,0.24003935419719574
2024-07-21,0.5577988310103592,-0.6200000000000001,0.0008059562722360081,0.0011744450541538096,0.01904761904761898,7.68,0.23636648661498935
2024-07-22,0.5561545378636952,-0.5600000000000005,0.0006640170784601995,0.00012183080592140365,0.01904761904761898,7.66,0.23636648661498935
2024-07-23,0.5561545378636952,-0.5899999999999999,0.0006653193528436407,0.00013149235778393972,0.012539184952978122,7.680000000000001,0.23636648661498935
2024-07-24,0.5561545378636952,-0.6200000000000001,-0.00012032631903091673,-2.433361783435021e-05,0.05177993527508096,7.68,0.23636648661498935
2024-07-25,0.5561545378636952,-0.6200000000000001,-4.996014402824933e-05,0.0004976726573989043,0.015625,7.6899999999999995,0.23636648661498935
2024-07-26,0.5561545378636952,-0.7300000000000004,0.0023115348748679043,0.0020718424268798778,-0.006079027355623157,7.67,0.23636648661498935
2024-07-27,0.5561545378636952,-0.7300000000000004,0.002370673726969086,0.00251189749532562,-0.006079027355623157,7.67,0.23636648661498935
2024-07-28,0.5561545378636952,-0.7300000000000004,0.0023740153011719833,0.0025367019971819257,-0.006079027355623157,7.67,0.23636648661498935
2024-07-29,0.5561545378636952,-0.71,0.002239577633117662,0.001537569504489931,-0.018404907975460016,7.67,0.23636648661498935
2024-07-30,0.5561545378636952,-0.71,0.0022383527089597788,0.0015284547015038696,-0.0092592592592593,7.6499999999999995,0.23636648661498935
2024-07-31,0.6676828430774657,-0.71,0.006583080697034394,0.005810274576181864,-0.021604938271605034,7.630000000000001,0.23636648661498935
2024-08-01,0.6676828430774657,-0.8300000000000001,0.006586934308000059,0.0058388993292200425,-0.015479876160990669,7.67,0.23636648661498935
2024-08-02,0.6676828430774657,-0.8799999999999999,-0.0021615849207017312,-0.0018225407185348617,-0.006230529595015577,7.66,0.23636648661498935
2024-08-03,0.6676828430774657,-0.8799999999999999,-0.0021043986584066143,-0.001392867769611043,-0.006230529595015577,7.66,0.23636648661498935
2024-08-04,0.6676828430774657,-0.8799999999999999,-0.002100118715913868,-0.0013606359119472222,-0.006230529595015577,7.66,0.23636648661498935
2024-08-05,0.6676828430774657,-0.8899999999999997,-0.002238340451599985,-0.0024006392682141397,-0.018808777429467072,7.580000000000001,0.23636648661498935
2024-08-06,0.6676828430774657,-0.9000000000000004,-0.002237773533152243,-0.0023963785227203494,-0.03448275862068961,7.530000000000001,0.23636648661498935
2024-08-07,0.6676828430774657,-0.9100000000000001,-0.0069324842968793154,-0.006034661819390411,-0.028301886792452935,7.609999999999999,0.23636648661498935
2024-08-08,0.6676828430774657,-0.8700000000000001,-0.006934916182104844,-0.006053127747025597,-0.03738317757009346,7.540000000000001,0.23636648661498935
2024-08-09,0.6676828430774657,-0.8399999999999999,-0.009271727455550383,-0.008206319123931858,-0.028301886792452935,7.57,0.23636648661498935
2024-08-10,0.6676828430774657,-0.8399999999999999,-0.009218563502555677,-0.007803511629906444,-0.028301886792452935,7.57,0.23636648661498935
2024-08-11,0.6676828430774657,-0.8399999999999999,-0.009212595725176187,-0.007757833977157477,-0.03738317757009346,7.57,0.23636648661498935
2024-08-12,0.6676828430774657,-0.8300000000000001,-0.009341660658150674,-0.008741481491926916,-0.049844236760124616,7.590000000000001,0.23636648661498935
2024-08-13,0.6676828430774657,-0.9299999999999997,-0.009340730188507562,-0.00873442479962411,-0.06501547987616096,7.56,0.23636648661498935
2024-08-14,0.6676828430774657,-0.96,-0.013182908794727055,-0.01166835524471159,-0.0461538461538461,7.57,0.23636648661498935
2024-08-15,0.6676828430774657,-0.9199999999999999,-0.013179279054059911,-0.011640798768172927,-0.05230769230769228,7.550000000000001,0.23636648661498935
2024-08-16,0.6676828430774657,-0.9699999999999998,-0.021743464679981117,-0.01946299786864041,-0.051987767584097844,7.52,0.23636648661498935
2024-08-17,0.6676828430774657,-0.9699999999999998,-0.02168978075780381,-0.01905279259068279,-0.051987767584097844,7.52,0.23636648661498935
2024-08-18,0.6676828430774657,-0.9699999999999998,-0.021695161959107923,-0.019094898039143694,-0.051987767584097844,7.52,0.23636648661498935
2024-08-19,0.6676828430774657,-0.9699999999999998,-0.021817939700556344,-0.020045697031850936,-0.02187500000000009,7.41,0.23636648661498935
2024-08-20,0.6676828430774657,-0.9800000000000004,-0.021815167191699625,-0.020024472550833845,-0.0031152647975076775,7.3,0.23636648661498935
2024-08-21,0.6676828430774657,-1.04,-0.027790222065379955,-0.025453184476994937,0.025236593059936974,7.48,0.2387844453258715
2024-08-22,0.2311370127661192,-1.17,-0.02771864379448241,-0.02489174239947964,0.05345911949685522,7.5,0.2387844453258715
2024-08-23,0.2311370127661192,-1.4500000000000002,-0.028567133337145112,-0.02567870126225938,0.16614420062695934,7.75,0.2387844453258715
2024-08-24,0.2311370127661192,-1.4500000000000002,-0.028516764865581634,-0.025292235416927787,0.16614420062695934,7.75,0.2387844453258715
2024-08-25,0.2311370127661192,-1.4500000000000002,-0.0285185703549361,-0.02530650414952997,0.16614420062695934,7.75,0.2387844453258715
2024-08-26,0.2311370127661192,-1.44,-0.028631565973412765,-0.02618873377181861,0.25559105431309903,8.06,0.2387844453258715
2024-08-27,0.2311370127661192,-1.3399999999999999,-0.02862787477902673,-0.026160392344157363,0.19155844155844148,7.92,0.2387844453258715
2024-08-28,0.2311370127661192,-1.33,-0.026682271397636792,-0.023997510748774185,0.15533980582524265,7.780000000000001,0.2387844453258715
2024-08-29,0.2311370127661192,-1.29,-0.026686146454654613,-0.024027550001585598,0.12621359223300965,7.73,0.2387844453258715
2024-08-30,0.3797989785416842,-1.2800000000000002,-0.021542127474719175,-0.0193704654707404,0.12944983818770228,7.71,0.2387844453258715
2024-08-31,0.3797989785416842,-1.2800000000000002,-0.02149348780545235,-0.018997365445890927,0.12944983818770228,7.71,0.2387844453258715
2024-09-01,0.3797989785416842,-1.2800000000000002,-0.02149089584018682,-0.018977055239565874,0.12944983818770228,7.71,0.2387844453258715
2024-09-02,0.3797989785416842,-1.3200000000000003,-0.021600225533192963,-0.01982533817955488,0.1540983606557378,7.630000000000001,0.2387844453258715
2024-09-03,0.3797989785416842,-1.4,-0.021599591956339315,-0.019820479990385474,0.17218543046357615,7.66,0.2387844453258715
2024-09-04,0.3797989785416842,-1.3900000000000001,-0.024709387599991528,-0.02219802528692321,0.11612903225806437,7.58,0.2387844453258715
2024-09-05,0.3797989785416842,-1.25,-0.024707027306085427,-0.02218010258711546,0.07467532467532467,7.7,0.2387844453258715
2024-09-06,0.3797989785416842,-1.2700000000000005,-0.030632827591998812,-0.027667314347730135,0.06129032258064515,7.680000000000001,0.2387844453258715
2024-09-07,0.3797989785416842,-1.2700000000000005,-0.03058527240900577,-0.027301262685332665,0.06129032258064515,7.680000000000001,0.2387844453258715
