$NYADV, Daily
      Date,       Open,       High,        Low,      Close,        Volume
01/29/1993,   1021.000,   1021.000,   1021.000,   1021.000,            0
02/01/1993,   1189.000,   1189.000,   1189.000,   1189.000,            0
02/02/1993,   1095.000,   1095.000,   1095.000,   1095.000,            0
02/03/1993,   1317.000,   1317.000,   1317.000,   1317.000,            0
02/04/1993,   1341.000,   1341.000,   1341.000,   1341.000,            0
02/05/1993,    916.000,    916.000,    916.000,    916.000,            0
02/08/1993,    929.000,    929.000,    929.000,    929.000,            0
02/09/1993,    715.000,    715.000,    715.000,    715.000,            0
02/10/1993,    952.000,    952.000,    952.000,    952.000,            0
02/11/1993,   1076.000,   1076.000,   1076.000,   1076.000,            0
02/12/1993,    736.000,    736.000,    736.000,    736.000,            0
02/16/1993,    375.000,    375.000,    375.000,    375.000,            0
02/17/1993,    783.000,    783.000,    783.000,    783.000,            0
02/18/1993,   1040.000,   1040.000,   1040.000,   1040.000,            0
02/19/1993,   1275.000,   1275.000,   1275.000,   1275.000,            0
02/22/1993,   1061.000,   1061.000,   1061.000,   1061.000,            0
02/23/1993,   1057.000,   1057.000,   1057.000,   1057.000,            0
02/24/1993,   1224.000,   1224.000,   1224.000,   1224.000,            0
02/25/1993,   1056.000,   1056.000,   1056.000,   1056.000,            0
02/26/1993,   1151.000,   1151.000,   1151.000,   1151.000,            0
03/01/1993,   1103.000,   1103.000,   1103.000,   1103.000,            0
03/02/1993,   1273.000,   1273.000,   1273.000,   1273.000,            0
03/03/1993,   1296.000,   1296.000,   1296.000,   1296.000,            0
03/04/1993,    967.000,    967.000,    967.000,    967.000,            0
03/05/1993,    922.000,    922.000,    922.000,    922.000,            0
03/08/1993,   1497.000,   1497.000,   1497.000,   1497.000,            0
03/09/1993,   1130.000,   1130.000,   1130.000,   1130.000,            0
03/10/1993,   1031.000,   1031.000,   1031.000,   1031.000,            0
03/11/1993,    951.000,    951.000,    951.000,    951.000,            0
03/12/1993,    553.000,    553.000,    553.000,    553.000,            0
03/15/1993,   1029.000,   1029.000,   1029.000,   1029.000,            0
03/16/1993,    955.000,    955.000,    955.000,    955.000,            0
03/17/1993,    736.000,    736.000,    736.000,    736.000,            0
03/18/1993,   1254.000,   1254.000,   1254.000,   1254.000,            0
03/19/1993,    808.000,    808.000,    808.000,    808.000,            0
03/22/1993,    691.000,    691.000,    691.000,    691.000,            0
03/23/1993,    888.000,    888.000,    888.000,    888.000,            0
03/24/1993,    883.000,    883.000,    883.000,    883.000,            0
03/25/1993,   1149.000,   1149.000,   1149.000,   1149.000,            0
