$CPC, Daily
      Date,       Open,       High,        Low,      Close,        Volume
01/24/1996,      0.580,      0.580,      0.580,      0.580,            0
01/25/1996,      0.830,      0.830,      0.830,      0.830,            0
01/26/1996,      0.780,      0.780,      0.780,      0.780,            0
01/29/1996,      0.700,      0.700,      0.700,      0.700,            0
01/30/1996,      0.710,      0.710,      0.710,      0.710,            0
01/31/1996,      0.770,      0.770,      0.770,      0.770,            0
02/01/1996,      0.920,      0.920,      0.920,      0.920,            0
02/02/1996,      0.810,      0.810,      0.810,      0.810,            0
02/05/1996,      0.900,      0.900,      0.900,      0.900,            0
02/06/1996,      0.640,      0.640,      0.640,      0.640,            0
02/07/1996,      0.640,      0.640,      0.640,      0.640,            0
02/08/1996,      0.750,      0.750,      0.750,      0.750,            0
02/09/1996,      0.930,      0.930,      0.930,      0.930,            0
02/12/1996,      0.930,      0.930,      0.930,      0.930,            0
02/13/1996,      0.860,      0.860,      0.860,      0.860,            0
02/14/1996,      0.840,      0.840,      0.840,      0.840,            0
02/15/1996,      0.910,      0.910,      0.910,      0.910,            0
02/16/1996,      0.750,      0.750,      0.750,      0.750,            0
02/20/1996,      0.760,      0.760,      0.760,      0.760,            0
02/21/1996,      0.700,      0.700,      0.700,      0.700,            0
02/22/1996,      0.570,      0.570,      0.570,      0.570,            0
02/23/1996,      0.780,      0.780,      0.780,      0.780,            0
02/26/1996,      0.780,      0.780,      0.780,      0.780,            0
02/27/1996,      0.780,      0.780,      0.780,      0.780,            0
02/28/1996,      0.520,      0.520,      0.520,      0.520,            0
02/29/1996,      0.730,      0.730,      0.730,      0.730,            0
03/01/1996,      0.670,      0.670,      0.670,      0.670,            0
03/04/1996,      0.640,      0.640,      0.640,      0.640,            0
03/05/1996,      0.630,      0.630,      0.630,      0.630,            0
03/06/1996,      0.880,      0.880,      0.880,      0.880,            0
03/07/1996,      0.680,      0.680,      0.680,      0.680,            0
03/08/1996,      1.050,      1.050,      1.050,      1.050,            0
03/11/1996,      0.980,      0.980,      0.980,      0.980,            0
03/12/1996,      0.890,      0.890,      0.890,      0.890,            0
03/13/1996,      0.970,      0.970,      0.970,      0.970,            0
03/14/1996,      0.770,      0.770,      0.770,      0.770,            0
03/15/1996,      0.820,      0.820,      0.820,      0.820,            0
03/18/1996,      0.510,      0.510,      0.510,      0.510,            0
03/19/1996,      0.650,      0.650,      0.650,      0.650,            0
03/20/1996,      0.820,      0.820,      0.820,      0.820,            0
03/21/1996,      0.680,      0.680,      0.680,      0.680,            0
03/22/1996,      0.680,      0.680,      0.680,      0.680,            0
03/25/1996,      0.640,      0.640,      0.640,      0.640,            0
03/26/1996,      0.670,      0.670,      0.670,      0.670,            0
03/27/1996,      0.680,      0.680,      0.680,      0.680,            0
03/28/1996,      0.730,      0.730,      0.730,      0.730,            0
03/29/1996,      0.730,      0.730,      0.730,      0.730,            0
04/01/1996,      0.640,      0.640,      0.640,      0.640,            0
04/02/1996,      0.570,      0.570,      0.570,      0.570,            0
04/03/1996,      0.700,      0.700,      0.700,      0.700,            0
04/04/1996,      0.610,      0.610,      0.610,      0.610,            0
04/08/1996,      0.900,      0.900,      0.900,      0.900,            0
04/09/1996,      0.610,      0.610,      0.610,      0.610,            0
04/10/1996,      0.670,      0.670,      0.670,      0.670,            0
04/11/1996,      0.890,      0.890,      0.890,      0.890,            0
04/12/1996,      0.670,      0.670,      0.670,      0.670,            0
04/15/1996,      0.830,      0.830,      0.830,      0.830,            0
04/16/1996,      0.690,      0.690,      0.690,      0.690,            0
04/17/1996,      0.710,      0.710,      0.710,      0.710,            0
04/18/1996,      0.610,      0.610,      0.610,      0.610,            0
04/19/1996,      0.540,      0.540,      0.540,      0.540,            0
04/22/1996,      0.540,      0.540,      0.540,      0.540,            0
04/23/1996,      0.610,      0.610,      0.610,      0.610,            0
04/24/1996,      0.530,      0.530,      0.530,      0.530,            0
04/25/1996,      0.470,      0.470,      0.470,      0.470,            0
04/26/1996,      0.600,      0.600,      0.600,      0.600,            0
04/29/1996,      0.570,      0.570,      0.570,      0.570,            0
04/30/1996,      0.640,      0.640,      0.640,      0.640,            0
05/01/1996,      0.510,      0.510,      0.510,      0.510,            0
05/02/1996,      0.960,      0.960,      0.960,      0.960,            0
05/03/1996,      0.820,      0.820,      0.820,      0.820,            0
05/06/1996,      0.650,      0.650,      0.650,      0.650,            0
05/07/1996,      0.730,      0.730,      0.730,      0.730,            0
05/08/1996,      0.760,      0.760,      0.760,      0.760,            0
05/09/1996,      0.650,      0.650,      0.650,      0.650,            0
05/10/1996,      0.660,      0.660,      0.660,      0.660,            0
05/13/1996,      0.580,      0.580,      0.580,      0.580,            0
05/14/1996,      0.610,      0.610,      0.610,      0.610,            0
05/15/1996,      0.550,      0.550,      0.550,      0.550,            0
05/16/1996,      0.650,      0.650,      0.650,      0.650,            0
05/17/1996,      0.490,      0.490,      0.490,      0.490,            0
05/20/1996,      0.560,      0.560,      0.560,      0.560,            0
05/21/1996,      0.670,      0.670,      0.670,      0.670,            0
05/22/1996,      0.630,      0.630,      0.630,      0.630,            0
05/23/1996,      0.680,      0.680,      0.680,      0.680,            0
05/24/1996,      0.580,      0.580,      0.580,      0.580,            0
05/28/1996,      0.640,      0.640,      0.640,      0.640,            0
05/29/1996,      0.690,      0.690,      0.690,      0.690,            0
05/30/1996,      0.620,      0.620,      0.620,      0.620,            0
05/31/1996,      0.600,      0.600,      0.600,      0.600,            0
06/03/1996,      0.640,      0.640,      0.640,      0.640,            0
06/04/1996,      0.610,      0.610,      0.610,      0.610,            0
06/05/1996,      0.540,      0.540,      0.540,      0.540,            0
06/06/1996,      0.860,      0.860,      0.860,      0.860,            0
06/07/1996,      0.760,      0.760,      0.760,      0.760,            0
06/10/1996,      0.570,      0.570,      0.570,      0.570,            0
06/11/1996,      0.590,      0.590,      0.590,      0.590,            0
06/12/1996,      0.610,      0.610,      0.610,      0.610,            0
06/13/1996,      0.740,      0.740,      0.740,      0.740,            0
06/14/1996,      0.820,      0.820,      0.820,      0.820,            0
06/17/1996,      0.740,      0.740,      0.740,      0.740,            0
06/18/1996,      0.910,      0.910,      0.910,      0.910,            0
06/19/1996,      0.900,      0.900,      0.900,      0.900,            0
06/20/1996,      0.950,      0.950,      0.950,      0.950,            0
06/21/1996,      0.740,      0.740,      0.740,      0.740,            0
06/24/1996,      0.710,      0.710,      0.710,      0.710,            0
06/25/1996,      0.600,      0.600,      0.600,      0.600,            0
06/26/1996,      0.840,      0.840,      0.840,      0.840,            0
06/27/1996,      0.730,      0.730,      0.730,      0.730,            0
06/28/1996,      0.620,      0.620,      0.620,      0.620,            0
07/01/1996,      0.590,      0.590,      0.590,      0.590,            0
07/02/1996,      0.690,      0.690,      0.690,      0.690,            0
07/03/1996,      0.750,      0.750,      0.750,      0.750,            0
07/05/1996,      1.000,      1.000,      1.000,      1.000,            0
07/08/1996,      0.970,      0.970,      0.970,      0.970,            0
07/09/1996,      0.710,      0.710,      0.710,      0.710,            0
07/10/1996,      0.850,      0.850,      0.850,      0.850,            0
07/11/1996,      0.950,      0.950,      0.950,      0.950,            0
07/12/1996,      0.960,      0.960,      0.960,      0.960,            0
07/15/1996,      1.060,      1.060,      1.060,      1.060,            0
07/16/1996,      1.160,      1.160,      1.160,      1.160,            0
07/17/1996,      0.790,      0.790,      0.790,      0.790,            0
07/18/1996,      0.700,      0.700,      0.700,      0.700,            0
07/19/1996,      1.040,      1.040,      1.040,      1.040,            0
07/22/1996,      0.740,      0.740,      0.740,      0.740,            0
07/23/1996,      0.900,      0.900,      0.900,      0.900,            0
07/24/1996,      0.890,      0.890,      0.890,      0.890,            0
07/25/1996,      0.840,      0.840,      0.840,      0.840,            0
07/26/1996,      0.790,      0.790,      0.790,      0.790,            0
07/29/1996,      0.730,      0.730,      0.730,      0.730,            0
07/30/1996,      0.730,      0.730,      0.730,      0.730,            0
07/31/1996,      0.730,      0.730,      0.730,      0.730,            0
08/01/1996,      0.780,      0.780,      0.780,      0.780,            0
08/02/1996,      0.610,      0.610,      0.610,      0.610,            0
08/05/1996,      0.760,      0.760,      0.760,      0.760,            0
08/06/1996,      0.630,      0.630,      0.630,      0.630,            0
08/07/1996,      0.600,      0.600,      0.600,      0.600,            0
08/08/1996,      0.660,      0.660,      0.660,      0.660,            0
08/09/1996,      0.720,      0.720,      0.720,      0.720,            0
08/12/1996,      0.710,      0.710,      0.710,      0.710,            0
08/13/1996,      0.640,      0.640,      0.640,      0.640,            0
08/14/1996,      0.660,      0.660,      0.660,      0.660,            0
08/15/1996,      0.740,      0.740,      0.740,      0.740,            0
08/16/1996,      0.710,      0.710,      0.710,      0.710,            0
08/19/1996,      0.610,      0.610,      0.610,      0.610,            0
08/20/1996,      0.710,      0.710,      0.710,      0.710,            0
08/21/1996,      0.710,      0.710,      0.710,      0.710,            0
08/22/1996,      0.650,      0.650,      0.650,      0.650,            0
08/23/1996,      0.720,      0.720,      0.720,      0.720,            0
08/26/1996,      0.740,      0.740,      0.740,      0.740,            0
08/27/1996,      0.690,      0.690,      0.690,      0.690,            0
08/28/1996,      0.600,      0.600,      0.600,      0.600,            0
08/29/1996,      0.940,      0.940,      0.940,      0.940,            0
08/30/1996,      1.000,      1.000,      1.000,      1.000,            0
09/03/1996,      0.910,      0.910,      0.910,      0.910,            0
09/04/1996,      0.700,      0.700,      0.700,      0.700,            0
09/05/1996,      0.930,      0.930,      0.930,      0.930,            0
09/06/1996,      1.040,      1.040,      1.040,      1.040,            0
09/09/1996,      0.890,      0.890,      0.890,      0.890,            0
09/10/1996,      0.820,      0.820,      0.820,      0.820,            0
09/11/1996,      0.720,      0.720,      0.720,      0.720,            0
09/12/1996,      0.790,      0.790,      0.790,      0.790,            0
09/13/1996,      0.670,      0.670,      0.670,      0.670,            0
09/16/1996,      0.540,      0.540,      0.540,      0.540,            0
09/17/1996,      0.590,      0.590,      0.590,      0.590,            0
09/18/1996,      0.760,      0.760,      0.760,      0.760,            0
09/19/1996,      0.700,      0.700,      0.700,      0.700,            0
09/20/1996,      0.480,      0.480,      0.480,      0.480,            0
09/23/1996,      0.630,      0.630,      0.630,      0.630,            0
09/24/1996,      0.620,      0.620,      0.620,      0.620,            0
09/25/1996,      0.530,      0.530,      0.530,      0.530,            0
09/26/1996,      0.490,      0.490,      0.490,      0.490,            0
09/27/1996,      0.700,      0.700,      0.700,      0.700,            0
09/30/1996,      0.680,      0.680,      0.680,      0.680,            0
10/01/1996,      0.680,      0.680,      0.680,      0.680,            0
10/02/1996,      0.580,      0.580,      0.580,      0.580,            0
10/03/1996,      0.880,      0.880,      0.880,      0.880,            0
10/04/1996,      0.710,      0.710,      0.710,      0.710,            0
10/07/1996,      0.760,      0.760,      0.760,      0.760,            0
10/08/1996,      0.640,      0.640,      0.640,      0.640,            0
10/09/1996,      0.880,      0.880,      0.880,      0.880,            0
10/10/1996,      0.600,      0.600,      0.600,      0.600,            0
10/11/1996,      0.640,      0.640,      0.640,      0.640,            0
10/14/1996,      0.620,      0.620,      0.620,      0.620,            0
10/15/1996,      0.750,      0.750,      0.750,      0.750,            0
10/16/1996,      0.730,      0.730,      0.730,      0.730,            0
10/17/1996,      0.750,      0.750,      0.750,      0.750,            0
10/18/1996,      0.580,      0.580,      0.580,      0.580,            0
10/21/1996,      0.650,      0.650,      0.650,      0.650,            0
10/22/1996,      0.840,      0.840,      0.840,      0.840,            0
10/23/1996,      0.790,      0.790,      0.790,      0.790,            0
10/24/1996,      0.690,      0.690,      0.690,      0.690,            0
10/25/1996,      0.650,      0.650,      0.650,      0.650,            0
10/28/1996,      0.800,      0.800,      0.800,      0.800,            0
10/29/1996,      0.810,      0.810,      0.810,      0.810,            0
10/30/1996,      0.720,      0.720,      0.720,      0.720,            0
10/31/1996,      0.680,      0.680,      0.680,      0.680,            0
11/01/1996,      0.740,      0.740,      0.740,      0.740,            0
11/04/1996,      0.740,      0.740,      0.740,      0.740,            0
11/05/1996,      0.680,      0.680,      0.680,      0.680,            0
11/06/1996,      0.760,      0.760,      0.760,      0.760,            0
11/07/1996,      0.650,      0.650,      0.650,      0.650,            0
11/08/1996,      0.660,      0.660,      0.660,      0.660,            0
11/11/1996,      0.720,      0.720,      0.720,      0.720,            0
11/12/1996,      0.640,      0.640,      0.640,      0.640,            0
11/13/1996,      0.800,      0.800,      0.800,      0.800,            0
11/14/1996,      0.610,      0.610,      0.610,      0.610,            0
11/15/1996,      0.720,      0.720,      0.720,      0.720,            0
11/18/1996,      0.790,      0.790,      0.790,      0.790,            0
11/19/1996,      0.730,      0.730,      0.730,      0.730,            0
11/20/1996,      0.740,      0.740,      0.740,      0.740,            0
11/21/1996,      0.680,      0.680,      0.680,      0.680,            0
11/22/1996,      0.580,      0.580,      0.580,      0.580,            0
11/25/1996,      0.720,      0.720,      0.720,      0.720,            0
11/26/1996,      0.890,      0.890,      0.890,      0.890,            0
11/27/1996,      0.740,      0.740,      0.740,      0.740,            0
11/29/1996,      0.730,      0.730,      0.730,      0.730,            0
12/02/1996,      0.530,      0.530,      0.530,      0.530,            0
12/03/1996,      0.740,      0.740,      0.740,      0.740,            0
12/04/1996,      0.700,      0.700,      0.700,      0.700,            0
12/05/1996,      0.640,      0.640,      0.640,      0.640,            0
12/06/1996,      0.930,      0.930,      0.930,      0.930,            0
12/09/1996,      0.590,      0.590,      0.590,      0.590,            0
12/10/1996,      0.540,      0.540,      0.540,      0.540,            0
12/11/1996,      1.010,      1.010,      1.010,      1.010,            0
12/12/1996,      0.780,      0.780,      0.780,      0.780,            0
12/13/1996,      0.990,      0.990,      0.990,      0.990,            0
12/16/1996,      0.935,      0.935,      0.935,      0.935,            0
12/17/1996,      0.880,      0.880,      0.880,      0.880,            0
12/18/1996,      0.770,      0.770,      0.770,      0.770,            0
12/19/1996,      0.740,      0.740,      0.740,      0.740,            0
12/20/1996,      0.680,      0.680,      0.680,      0.680,            0
12/23/1996,      0.680,      0.680,      0.680,      0.680,            0
12/24/1996,      0.550,      0.550,      0.550,      0.550,            0
12/26/1996,      0.410,      0.410,      0.410,      0.410,            0
12/27/1996,      0.730,      0.730,      0.730,      0.730,            0
12/30/1996,      0.650,      0.650,      0.650,      0.650,            0
12/31/1996,      0.860,      0.860,      0.860,      0.860,            0
01/02/1997,      0.680,      0.680,      0.680,      0.680,            0
01/03/1997,      0.640,      0.640,      0.640,      0.640,            0
01/06/1997,      0.560,      0.560,      0.560,      0.560,            0
01/07/1997,      0.670,      0.670,      0.670,      0.670,            0
01/08/1997,      0.640,      0.640,      0.640,      0.640,            0
01/09/1997,      0.580,      0.580,      0.580,      0.580,            0
01/10/1997,      0.840,      0.840,      0.840,      0.840,            0
01/13/1997,      0.660,      0.660,      0.660,      0.660,            0
01/14/1997,      0.690,      0.690,      0.690,      0.690,            0
01/15/1997,      0.650,      0.650,      0.650,      0.650,            0
01/16/1997,      0.610,      0.610,      0.610,      0.610,            0
01/17/1997,      0.560,      0.560,      0.560,      0.560,            0
01/20/1997,      0.620,      0.620,      0.620,      0.620,            0
01/21/1997,      0.560,      0.560,      0.560,      0.560,            0
01/22/1997,      0.650,      0.650,      0.650,      0.650,            0
01/23/1997,      0.680,      0.680,      0.680,      0.680,            0
01/24/1997,      0.740,      0.740,      0.740,      0.740,            0
01/27/1997,      0.790,      0.790,      0.790,      0.790,            0
01/28/1997,      0.610,      0.610,      0.610,      0.610,            0
01/29/1997,      0.600,      0.600,      0.600,      0.600,            0
01/30/1997,      0.680,      0.680,      0.680,      0.680,            0
01/31/1997,      0.670,      0.670,      0.670,      0.670,            0
02/03/1997,      0.530,      0.530,      0.530,      0.530,            0
02/04/1997,      0.690,      0.690,      0.690,      0.690,            0
02/05/1997,      0.740,      0.740,      0.740,      0.740,            0
02/06/1997,      0.850,      0.850,      0.850,      0.850,            0
02/07/1997,      0.730,      0.730,      0.730,      0.730,            0
02/10/1997,      0.700,      0.700,      0.700,      0.700,            0
02/11/1997,      0.780,      0.780,      0.780,      0.780,            0
02/12/1997,      0.800,      0.800,      0.800,      0.800,            0
02/13/1997,      0.720,      0.720,      0.720,      0.720,            0
02/14/1997,      0.670,      0.670,      0.670,      0.670,            0
02/18/1997,      0.790,      0.790,      0.790,      0.790,            0
02/19/1997,      0.810,      0.810,      0.810,      0.810,            0
02/20/1997,      0.870,      0.870,      0.870,      0.870,            0
02/21/1997,      0.890,      0.890,      0.890,      0.890,            0
02/24/1997,      0.560,      0.560,      0.560,      0.560,            0
02/25/1997,      0.510,      0.510,      0.510,      0.510,            0
02/26/1997,      0.810,      0.810,      0.810,      0.810,            0
02/27/1997,      0.850,      0.850,      0.850,      0.850,            0
02/28/1997,      0.760,      0.760,      0.760,      0.760,            0
03/03/1997,      0.700,      0.700,      0.700,      0.700,            0
03/04/1997,      0.680,      0.680,      0.680,      0.680,            0
03/05/1997,      0.670,      0.670,      0.670,      0.670,            0
03/06/1997,      0.770,      0.770,      0.770,      0.770,            0
03/07/1997,      0.770,      0.770,      0.770,      0.770,            0
03/10/1997,      0.720,      0.720,      0.720,      0.720,            0
03/11/1997,      0.790,      0.790,      0.790,      0.790,            0
03/12/1997,      0.950,      0.950,      0.950,      0.950,            0
03/13/1997,      0.650,      0.650,      0.650,      0.650,            0
03/14/1997,      0.740,      0.740,      0.740,      0.740,            0
03/17/1997,      0.850,      0.850,      0.850,      0.850,            0
03/18/1997,      0.830,      0.830,      0.830,      0.830,            0
03/19/1997,      0.840,      0.840,      0.840,      0.840,            0
03/20/1997,      0.820,      0.820,      0.820,      0.820,            0
03/21/1997,      0.880,      0.880,      0.880,      0.880,            0
03/24/1997,      0.730,      0.730,      0.730,      0.730,            0
03/25/1997,      0.670,      0.670,      0.670,      0.670,            0
03/26/1997,      0.620,      0.620,      0.620,      0.620,            0
03/27/1997,      0.660,      0.660,      0.660,      0.660,            0
03/31/1997,      0.790,      0.790,      0.790,      0.790,            0
04/01/1997,      0.840,      0.840,      0.840,      0.840,            0
04/02/1997,      0.720,      0.720,      0.720,      0.720,            0
04/03/1997,      0.740,      0.740,      0.740,      0.740,            0
04/04/1997,      0.630,      0.630,      0.630,      0.630,            0
04/07/1997,      0.630,      0.630,      0.630,      0.630,            0
04/08/1997,      0.650,      0.650,      0.650,      0.650,            0
04/09/1997,      0.640,      0.640,      0.640,      0.640,            0
04/10/1997,      0.770,      0.770,      0.770,      0.770,            0
04/11/1997,      0.920,      0.920,      0.920,      0.920,            0
04/14/1997,      0.990,      0.990,      0.990,      0.990,            0
04/15/1997,      0.880,      0.880,      0.880,      0.880,            0
04/16/1997,      0.810,      0.810,      0.810,      0.810,            0
04/17/1997,      0.820,      0.820,      0.820,      0.820,            0
04/18/1997,      0.870,      0.870,      0.870,      0.870,            0
04/21/1997,      0.680,      0.680,      0.680,      0.680,            0
04/22/1997,      0.830,      0.830,      0.830,      0.830,            0
04/23/1997,      0.700,      0.700,      0.700,      0.700,            0
04/24/1997,      0.650,      0.650,      0.650,      0.650,            0
04/25/1997,      0.910,      0.910,      0.910,      0.910,            0
04/28/1997,      0.840,      0.840,      0.840,      0.840,            0
04/29/1997,      0.550,      0.550,      0.550,      0.550,            0
04/30/1997,      0.780,      0.780,      0.780,      0.780,            0
05/01/1997,      0.710,      0.710,      0.710,      0.710,            0
05/02/1997,      0.610,      0.610,      0.610,      0.610,            0
05/05/1997,      0.520,      0.520,      0.520,      0.520,            0
05/06/1997,      0.750,      0.750,      0.750,      0.750,            0
05/07/1997,      0.690,      0.690,      0.690,      0.690,            0
05/08/1997,      0.640,      0.640,      0.640,      0.640,            0
05/09/1997,      0.600,      0.600,      0.600,      0.600,            0
05/12/1997,      0.640,      0.640,      0.640,      0.640,            0
05/13/1997,      0.740,      0.740,      0.740,      0.740,            0
05/14/1997,      0.710,      0.710,      0.710,      0.710,            0
05/15/1997,      0.640,      0.640,      0.640,      0.640,            0
05/16/1997,      0.650,      0.650,      0.650,      0.650,            0
05/19/1997,      0.640,      0.640,      0.640,      0.640,            0
05/20/1997,      0.690,      0.690,      0.690,      0.690,            0
05/21/1997,      0.530,      0.530,      0.530,      0.530,            0
05/22/1997,      0.630,      0.630,      0.630,      0.630,            0
05/23/1997,      0.540,      0.540,      0.540,      0.540,            0
05/27/1997,      0.490,      0.490,      0.490,      0.490,            0
05/28/1997,      0.480,      0.480,      0.480,      0.480,            0
05/29/1997,      0.540,      0.540,      0.540,      0.540,            0
05/30/1997,      0.570,      0.570,      0.570,      0.570,            0
06/02/1997,      0.530,      0.530,      0.530,      0.530,            0
06/03/1997,      0.560,      0.560,      0.560,      0.560,            0
06/04/1997,      0.770,      0.770,      0.770,      0.770,            0
06/05/1997,      0.530,      0.530,      0.530,      0.530,            0
06/06/1997,      0.620,      0.620,      0.620,      0.620,            0
06/09/1997,      0.560,      0.560,      0.560,      0.560,            0
06/10/1997,      0.650,      0.650,      0.650,      0.650,            0
06/11/1997,      0.870,      0.870,      0.870,      0.870,            0
06/12/1997,      0.660,      0.660,      0.660,      0.660,            0
06/13/1997,      0.740,      0.740,      0.740,      0.740,            0
06/16/1997,      0.740,      0.740,      0.740,      0.740,            0
06/17/1997,      0.540,      0.540,      0.540,      0.540,            0
06/18/1997,      0.650,      0.650,      0.650,      0.650,            0
06/19/1997,      0.560,      0.560,      0.560,      0.560,            0
06/20/1997,      0.530,      0.530,      0.530,      0.530,            0
06/23/1997,      0.620,      0.620,      0.620,      0.620,            0
06/24/1997,      0.490,      0.490,      0.490,      0.490,            0
06/25/1997,      0.630,      0.630,      0.630,      0.630,            0
06/26/1997,      0.670,      0.670,      0.670,      0.670,            0
06/27/1997,      0.620,      0.620,      0.620,      0.620,            0
06/30/1997,      0.600,      0.600,      0.600,      0.600,            0
07/01/1997,      0.590,      0.590,      0.590,      0.590,            0
07/02/1997,      0.530,      0.530,      0.530,      0.530,            0
07/03/1997,      0.650,      0.650,      0.650,      0.650,            0
07/07/1997,      0.680,      0.680,      0.680,      0.680,            0
07/08/1997,      0.510,      0.510,      0.510,      0.510,            0
07/09/1997,      0.600,      0.600,      0.600,      0.600,            0
07/10/1997,      0.530,      0.530,      0.530,      0.530,            0
07/11/1997,      0.540,      0.540,      0.540,      0.540,            0
07/14/1997,      0.500,      0.500,      0.500,      0.500,            0
07/15/1997,      0.540,      0.540,      0.540,      0.540,            0
07/16/1997,      0.500,      0.500,      0.500,      0.500,            0
07/17/1997,      0.520,      0.520,      0.520,      0.520,            0
07/18/1997,      0.570,      0.570,      0.570,      0.570,            0
07/21/1997,      0.580,      0.580,      0.580,      0.580,            0
07/22/1997,      0.530,      0.530,      0.530,      0.530,            0
07/23/1997,      0.540,      0.540,      0.540,      0.540,            0
07/24/1997,      0.540,      0.540,      0.540,      0.540,            0
07/25/1997,      0.570,      0.570,      0.570,      0.570,            0
07/28/1997,      0.570,      0.570,      0.570,      0.570,            0
